ID,TopConfigs
tile:xla:4d1aaf660cf1e107f11e76da66b4671a,111;292;379;93;108;370;225;82;206;162
tile:xla:4d3ffc822a0ad2f55a4a3c16b45ca037,27;111;80;42;32;120;63;7;134;46
tile:xla:4d5b434090ed1b3ff552d02c62b1a96c,60;541;133;347;416;177;899;1238;856;509
tile:xla:4d7086952c254ba4a1bcb2706b9b1552,2;0;1;3;0;0;0;0;0;0
tile:xla:4da35e3375be94038ec650417e3863e5,296;268;124;444;399;174;14;292;214;371
tile:xla:4dd1716853ed46ee4e7d09ede1732de8,1045;1172;3026;4556;4859;5697;5985;6222;6515;8681
tile:xla:4dd6c6c39c99ba7570570a3871ca7fde,188;174;101;149;4;33;75;80;84;89
tile:xla:4e34582339f65c5a3d2f80fa65059ff5,205;61;147;171;172;335;422;431;432;433
tile:xla:4ed38e9ba18d48c50f4bc9b515e479bf,0;4;2;1;3;0;0;0;0;0
tile:xla:4ee70376fe5cf2d9cdcb6a1586ff81b6,374;274;714;757;338;580;763;351;220;21
tile:xla:4f222cd58108493ac2db9cc0fdd3bc62,77;63;126;129;80;20;44;84;154;152
tile:xla:4fd0d8b264c6c65a4247cb0a0b93b1c2,32;117;165;267;495;555;664;728;795;801
tile:xla:50233c4ad6ebb1ee296cb6258d2240fb,843;1850;1505;2228;3028;1243;3865;1418;4266;127
tile:xla:5026dd538c67cc120dd1903e1d444016,286;149;236;120;163;367;17;37;101;167
tile:xla:5099fc8482a1b436873cf68191ca61d5,689;3670;4599;1252;375;498;2695;5147;4182;4938
tile:xla:51e65607ac91748562d4c1498e72d5ef,782;3007;6790;1150;5351;63;6632;3626;4407;2240
tile:xla:51f288be843f15e7d2f2e7b40182da9b,676;1196;1235;211;614;580;1184;950;886;703
tile:xla:5201beb9ca1b4e99bfe7ec6dd6f0721c,68;7;4;12;15;71;69;36;55;67
tile:xla:522293fbd9014c112eea803bd8c01da3,902;368;1127;256;900;26;754;78;274;328
tile:xla:522ccab615d5de8f414bd5925197567b,6216;5492;4282;4352;5220;2667;1513;6258;574;9473
tile:xla:530173f4d306349c2aec5e70a9b966bf,407;613;574;504;670;853;567;646;523;544
tile:xla:53121d52cc29e554cbe1382200f3f914,325;344;347;202;204;12;22;321;0;332
tile:xla:533486e6fecebb7df906d153b9355df7,492;123;372;147;245;254;445;618;740;761
tile:xla:5335b1489ad111732b7460fb4afd45ed,849;871;97;281;390;412;448;507;570;717
tile:xla:534ee5f13eab0f69bdcc4873f5088eb0,6;3;7;5;1;8;0;2;4;10
tile:xla:539e3e818bfdfe7bfe3823ad7bc1e5e0,28;38;113;122;27;89;14;131;18;98
tile:xla:53b5e34ab8d8237f014b323c963c97d8,78;109;369;456;527;842;921;991;1107;1205
tile:xla:53cd09d56985c136df1aebfa2b7d150d,380;71;180;207;215;258;376;399;551;362
tile:xla:54388445f50bf76e64193a67147efdea,1341;2085;4355;4362;3315;231;4159;2894;3328;3745
tile:xla:5469275134b357895c1dd3e2f98022f7,4108;2005;9649;4874;528;3747;2925;8108;4593;3821
tile:xla:554f974f026f3645d7e301479f0ed9e6,16;5;2;13;3;6;1;8;20;25
tile:xla:55cebbadd2b1e32f6c06779449bd5f9e,3649;323;1728;2580;2697;3474;4885;5107;1189;3015
tile:xla:565d336fa1d2611f2930d883b29799b6,7;14;23;25;27;30;38;51;56;61
tile:xla:567d18d07af7c35eadd3e79ddaa9de65,75;159;114;448;352;117;404;399;7;125
tile:xla:56b8dcf9b28ddd88f5fb359186c4f215,707;594;1298;701;1003;1121;1294;319;1171;1091
tile:xla:56dc01c1f720c42a53ae87e025c1592f,648;313;553;381;792;582;191;113;714;603
tile:xla:573ea091267ae13f76a14d7bd0a4c2c2,40;42;73;83;89;121;126;168;184;187
tile:xla:576120dace5c538dba923e430f6933e1,188;350;335;107;16;29;160;171;175;212
tile:xla:57612df6091fe11c498a48fc069186dc,240;162;57;131;49;215;198;116;118;107
tile:xla:57aad5ff6faddea74fe8f2b9f926fd2a,128;131;77;15;140;139;113;56;28;27
tile:xla:5821c1951326d22848e783d19df77fec,778;990;103;498;86;357;253;29;44;116
tile:xla:5856748c8f1c66efdb6a6c45f98e1859,89;232;274;323;412;479;680;713;766;770
tile:xla:58a5385978d6d4e12f14b4329de36548,1412;231;1018;1505;235;1022;1265;1010;1195;636
tile:xla:58dd679c6ff5cc227d913a3fc16fce06,11;29;40;17;13;23;20;26;18;4
tile:xla:592804fb43b170db0dc9a5434f6d97d3,6;32;46;3;4;8;10;12;16;20
tile:xla:59309b036da76705d1fc14d5f3dc90c6,20;63;27;65;45;100;111;30;57;78
tile:xla:5963426e950e9885f1c162016794eefe,23;20;28;13;101;77;94;31;70;61
tile:xla:59e544739136d3ce84bac0b42bd3a1c5,656;11;894;376;577;452;434;804;43;72
tile:xla:5a734700b4dca3027b56011b01fd4f03,644;165;751;515;537;584;1007;291;909;503
tile:xla:5af063306312b5164db775c82b5df9af,5;0;4;1;2;6;3;0;0;0
tile:xla:5b2ee86012f40413ab109039bc98b877,12;43;16;75;91;8;7;56;58;113
tile:xla:5b84fc48a14f131f0bce503e401d7a81,1191;1556;2369;2613;2719;3082;2776;2269;739;2919
tile:xla:5b9f8ba192f9fb8ae999524fce376ec7,679;432;739;555;189;459;580;422;259;307
tile:xla:5c02e62c10e5b419257d5e197b86892a,60;8;54;68;18;70;29;16;30;58
tile:xla:5c2478b5096ccfad72986eb07515676f,46;69;23;54;68;12;65;84;0;20
tile:xla:5c92563197727ecc80032a2c393b9c29,41;53;73;55;90;6;7;18;22;35
tile:xla:5cd5140c3122cc64010552a22a2ac701,277;276;548;149;97;349;230;463;157;501
tile:xla:5d01c8e61fe29ba7b911dc3e4e69fbef,69;150;120;137;72;59;103;145;35;65
tile:xla:5d6f4f51dcf257f2f9093b9e16e999e1,394;864;193;992;472;170;558;199;228;239
tile:xla:5e3817a82790a84b6956dbb853e8b3c8,68;22;79;148;92;6;72;73;98;66
tile:xla:5feea5f6e47fcc9c5ccf7587c16ebe1f,2275;2929;303;4839;5692;1966;5164;2063;539;5452
tile:xla:5ff19f141bbd009a1ea0514bb7983e7b,9974;2970;9626;5954;3116;3033;7483;8769;9231;8992
tile:xla:6000f82146e4a847c0616961c33ecdbf,137;77;106;7;33;2;4;28;50;92
tile:xla:601666f1122b36dee0d070f703b0de1d,10;6;20;12;9;23;1;8;13;14
tile:xla:60c042ec6c3beb60211c176dcae34141,245;1141;441;1222;868;135;2;83;379;405
tile:xla:6144042c911d82466c3b688074e185f0,1256;1503;4647;3837;4350;3345;4345;8186;6489;3162
tile:xla:61a447595f405949b1ee02b98727158f,1148;507;967;865;1243;266;104;1168;168;3
tile:xla:61d0da767f037a0caead3fda27ff6324,177;131;52;64;18;35;186;20;14;16
tile:xla:61dd0e5cb964bf0652acd33ad198f807,198;254;689;399;432;528;277;210;801;385
tile:xla:6237836dc4672810d36a6679ebd67b99,950;355;65;374;954;402;757;110;58;60
tile:xla:6297c4d979e7969b46e887521f5912c3,3;19;21;63;84;64;78;5;26;22
tile:xla:6302d2e2390c51d0dc34cc06861cd178,224;398;1102;5915;6074;2744;2370;6719;4581;1936
tile:xla:634f6cf6b88b10b12100a4671ca6c759,36;110;24;0;50;8;6;103;62;81
tile:xla:645688bc03db7769df973368bce110f8,0;1;2;3;4;5;6;7;8;9
tile:xla:64c8d7af6be1888595f9dbf55e612f04,5;1;2;4;6;10;11;12;13;14
tile:xla:652aadb0614f2a8867c3aadcddd820e3,41;374;159;31;55;67;151;189;225;256
tile:xla:65754efd3f004920a0ec779fe543ef4b,513;25;137;770;851;76;38;1145;983;5
tile:xla:65dc82b7231c5b4d0a651ddbfcb19613,252;8;43;149;405;223;263;249;69;111
tile:xla:6647c87535c9d64a15a0da3c6319c517,319;159;147;321;32;350;265;0;66;76
tile:xla:6692f7a6518c17063aa533b496043c73,5;3;1;0;4;2;0;0;0;0
tile:xla:66a267cac5cf4becd1fc0df3f8785c70,78;39;117;61;69;150;125;84;135;8
tile:xla:675a12ea0315ded4fe1b6e607d5eec65,2;5;0;3;4;1;0;0;0;0
tile:xla:67d829be0df6a19794899990485f3ff1,77;50;41;46;65;36;43;3;37;20
tile:xla:6803f415ab1f7cb03f94f04756ba3828,107;174;112;19;27;65;81;82;92;121
tile:xla:68c5989e333c40d46ccbe8ab8e08ed2d,16;20;2;0;7;23;28;26;5;25
tile:xla:68ca2cb8b22ea275e28bc9e3cb9820c8,152;408;192;63;120;297;15;17;45;89
tile:xla:6971d171d410d5ef96e7ea1edfa07210,390;84;643;29;40;619;148;178;87;55
tile:xla:6a871664913c444531f15191336f42fb,51;48;43;30;17;27;5;45;39;38
tile:xla:6ade7005f43477b524f408869c7a23be,191;200;231;256;299;445;632;663;672;711
tile:xla:6b3be2600927a0e1659c70478ac30265,9;43;153;146;16;20;24;25;47;59
tile:xla:6ba9ef6d9007dd30f738cd0fa4eabcbc,266;161;231;60;155;7;216;316;271;234
tile:xla:6c18c36456ce2a174edd44fdda67c8f9,336;45;60;112;421;548;618;627;46;18
tile:xla:6c9569b6cc9662696a9fef67adb6117b,476;856;275;625;170;612;572;693;333;868
tile:xla:6c9bd8fb6b9cb4d37202927553c95a33,19;18;14;8;15;10;6;12;16;2
tile:xla:6ca696e19657efcd1b434b29473172fa,251;343;75;327;202;400;20;201;405;340
tile:xla:6cc921dcaee6fb44ddfd22c127a2bf62,364;544;551;574;517;110;115;520;628;208
tile:xla:6cf339737c41cb124660b9d5d74a09ae,246;824;1083;870;76;515;1253;1096;165;739
tile:xla:6d54cfa452720a1802eb9516679dae66,3;19;1;15;4;12;16;6;9;0
tile:xla:6d623120471a6053403133d841230306,651;391;229;900;767;1662;196;1001;796;1004
tile:xla:6dc2d8b49f54274c8e7dc9c2f58149c0,291;14;493;300;175;199;238;412;349;270
tile:xla:6defd507783d75ffdecc3a04975f7d99,5;7;8;14;10;2;12;4;17;16
tile:xla:6e0358199489ac4133c75c661376660c,28;1;3;4;5;6;11;17;24;26
tile:xla:6e3d8e1b96f9953cc19ccbdfd912de1a,60;201;238;310;340;417;269;394;430;148
tile:xla:6ec96ca52640832842b7bf32dfb43b5d,2;1;0;0;0;0;0;0;0;0
tile:xla:6ed25f3ba90cf246ab3b9d637c70e61b,1586;3012;6643;2175;6829;4942;7122;6746;3014;2419
tile:xla:6edf8355964cd3b493cabe7e9caa5201,113;66;34;55;40;114;90;160;119;18
tile:xla:6ee4b1e0585d266efb2dde1fac8cdfb4,116;280;308;459;520;543;571;681;736;773
tile:xla:6f80ef454744ebc2641433206f2c61fc,1415;1120;486;2067;946;628;1113;614;1557;150
tile:xla:6f95ec3b0dd64b70b056449a4002411f,7729;2019;8980;1322;7887;3424;65;9817;2573;4451
tile:xla:6fc911aa09880b7cc2d04dc6c4f22dd0,325;1142;883;496;473;287;656;493;39;100
tile:xla:6fce8edb767fe07b2d3f1521d1d5dfc4,22;4;30;51;40;23;62;32;34;29
tile:xla:6fe0eaca0f87dc848b8d32cfd850fa24,543;885;933;1168;1342;1592;1636;2226;2230;2332
tile:xla:6ff2fe0ad9f8d3dcad421d0aabc68cb3,18;69;41;35;84;49;115;117;110;138
tile:xla:703d190d3e84c55690b8a4526bad1447,113;93;161;83;90;144;3;157;134;80
tile:xla:7061e6843205019f4f92813eea0198b5,19;30;28;4;14;32;10;2;15;13
tile:xla:712775a7172527588e3c77af15c10591,9883;9059;1708;1610;4500;8185;2036;1247;820;3239
tile:xla:714add24f07c21c1f687a4d096917b4a,8;4;1;9;14;15;16;17;19;21
tile:xla:71dc638d63946151862fab0c521d6087,26;1;2;4;7;18;20;22;23;25
tile:xla:71dfaa04cb384fc35c15b7fbb5ff3b28,192;108;915;171;849;36;651;796;940;486
tile:xla:724dbd338923da4d9fa688d5b19a66fc,1431;363;703;1547;1984;574;133;1832;1141;44
tile:xla:726bbecbfd4ec63024bd8f4989d61837,18;25;1;17;13;12;27;7;20;26
tile:xla:726dc7966182c071b0dd3744c9d1ef1c,4275;3861;2444;504;1625;1415;2269;3024;2102;1845
tile:xla:72ba9ab76269be7c8e49a5fbb11ef698,428;1363;241;484;194;597;1167;1387;912;117
tile:xla:72e8d1d84ad96f46d74c802a75496f92,1143;578;126;1097;1546;633;936;417;671;1115
tile:xla:72e9fc567e22796ad3c058d93c056dbc,1416;1149;666;1152;60;138;244;655;741;764
tile:xla:737ac072c8a66751753c055f359b651b,69;129;178;8;6;14;23;53;87;95
tile:xla:746d001b150bede99731e62a85b7157e,516;417;1221;886;539;186;246;1012;430;949
tile:xla:74d72cc0bdeeb5ca10c963120733b6af,164;748;734;558;144;515;417;242;399;376
tile:xla:750b2acb1e9e7e6884ff6de304c3aba0,4343;7968;3439;822;4333;2592;5629;1555;7560;6378
tile:xla:75121ad778d92722504f620c4c108f45,958;762;58;22;157;185;209;435;1049;398
tile:xla:75de5e5d350e56a396ffdd6d9af6a688,0;1;6;12;16;13;5;18;20;19
tile:xla:75ffaca23fca7022ff0b2be0837bb969,48;161;138;270;128;230;68;172;47;141
tile:xla:76236899a823991aa538186a4319ae0e,535;1115;531;857;309;666;1283;445;142;627
tile:xla:76c81b6d5a1ae14c470ce1a3aa75885a,1405;143;176;193;214;489;1119;1858;2437;2607
tile:xla:76ef2fcd3969ac4f706875e6793f1832,344;162;197;945;917;692;497;573;944;55
tile:xla:77aa6b91b187e45382c23a019a0e4edf,3243;569;1628;685;2407;630;3498;3534;3824;4012
tile:xla:77be4d38c417d776603d0b291b1fb2ad,505;1;136;841;951;1101;1248;1094;735;377
tile:xla:7800d40d6660fd702f5c3aa4d10efe3c,159;284;309;463;508;943;1088;1254;1605;1674
tile:xla:7881dbb80fbbd668709a881a859d84bc,1967;3;448;989;1111;1241;1600;1719;1805;1879
tile:xla:78c9fe9ec99292e30ca5b702246cb3dc,284;482;559;777;836;999;1103;1317;1347;2076
tile:xla:7919bdd46ca6fb290d95262e5995c887,239;87;314;195;38;338;85;46;433;154
tile:xla:7976a71aa88a7a5632c5ba63615732a7,719;21;93;133;187;370;484;496;597;629
tile:xla:7a2fa6ef1adec39589646ff6e1f2c09c,226;931;107;766;68;514;726;624;719;225
tile:xla:7a748d670363d92bacd4759eee9f8474,96;146;148;1;21;5;26;37;155;65
tile:xla:7ad4e49c7175cae43697ffa30eaae412,467;254;294;441;74;299;192;96;37;43
tile:xla:7b20b824ff462d9e252f98549f2edec8,2;3;4;0;1;0;0;0;0;0
tile:xla:7b8915f20079a496c241f7cb2ffad218,841;680;974;1309;975;744;1293;779;200;547
tile:xla:7bcc671c118440d770f79e4d2760e34a,5;1;3;0;2;4;0;0;0;0
tile:xla:7c143a542021d00b377b764bace2720a,18;15;7;25;6;12;8;28;5;17
tile:xla:7ca269cda140e3704fbbf60cdd029779,6;105;98;52;116;47;126;66;30;46
tile:xla:7cd13f187af8bded9afd6cd64d8ff3c5,649;883;41;60;183;184;295;343;407;730
tile:xla:7d314295403544719fc8fb837cd3a953,267;342;370;575;589;613;687;757;898;977
tile:xla:7d42e6878f8bd7c860bfc0d6bec40849,364;1113;266;760;562;478;902;207;632;1350
tile:xla:7eaa86c92baa7e112c6dba9215b4e9b0,16;275;293;488;526;555;619;683;687;718
tile:xla:7f5a8268291cbac1c91ad412d8d92335,181;118;166;66;419;41;188;158;285;24
tile:xla:803315aa27503621c169691edc15f3bd,27;31;11;53;49;16;22;1;5;10
tile:xla:80752138b09d7b37f2a194323e45cfa6,1074;1067;169;8;502;285;1549;599;714;56
tile:xla:80bdae9e920fff6014e319388dd1c0a7,476;1059;518;972;1016;863;5;344;724;257
tile:xla:80e5fa5a237a05bcfe4bebd0a2859772,68;443;586;615;130;234;366;169;679;535
tile:xla:80f0af315263383b7218281c2bc4ca80,115;7367;5739;742;5178;486;1949;5908;5877;8556
tile:xla:8113ae7d2894dba021c2a4b2dfe3cf8f,1130;6444;5765;2032;4399;3915;2881;2479;3819;2614
tile:xla:81397caff421b20a6fc1ed117911d78d,1612;1791;1784;1525;1618;489;1172;998;642;1609
tile:xla:81a65b7017decc0354a9b50059f7adc7,53;29;63;101;116;132;184;46;17;114
tile:xla:81b4c6d73839899566bb9f93fc341202,117;131;43;26;19;99;165;88;181;105
tile:xla:82316a5d47cba9d4afa18175cca65721,49;45;31;34;13;71;8;19;5;4
tile:xla:8239a48be3ab50ef3b192dcb32c7d95c,35;45;47;51;62;69;91;100;103;104
tile:xla:82dc7e30761044b1b81065bc2f87de2d,136;308;322;324;91;2;170;18;246;118
tile:xla:835261328abad8b95b573234d74288ef,80;28;10;64;54;22;56;9;17;5
tile:xla:83a54b8a7ad6d129d69376159805511c,2;0;5;3;4;1;0;0;0;0
tile:xla:844ad8a308c7d96b66b4da3b7f807feb,912;190;599;55;378;73;969;561;960;333
tile:xla:8565a3bce440f4feb1d59357b5f172ca,54;82;84;65;64;86;77;45;17;28
tile:xla:85d157d3b1848c6b6fff0c633876e2e6,7766;3285;5266;8265;342;817;6885;4861;4976;1366
tile:xla:8601bdb4ef02109048214e58a9b57ca1,142;417;1087;850;388;152;370;424;681;929
tile:xla:860eb5b703b4df458fb33124d396c8d8,86;62;93;274;319;247;235;14;82;316
tile:xla:86135e0bab6f882e0b9883e912ab442c,873;880;916;238;202;360;388;349;484;323
tile:xla:86182417f48077cf33c15ba9ea74ab45,86;48;133;16;10;110;49;69;63;58
tile:xla:862900d42397d03be2762e1bf7518bea,1048;161;206;287;935;1344;1409;306;30;1077
tile:xla:869688872e9d89187310045c67179092,4042;5680;3519;8095;6248;8206;3349;4557;1024;219
tile:xla:86ac77f23900b55fd677fbec0d587bcc,1895;1014;1575;328;243;47;172;231;338;861
tile:xla:86bfc63a0b729035c831e8f570179b00,88;3;99;73;237;290;253;215;112;188
tile:xla:86e260dc400108cdfeea7e97452f253b,361;252;257;760;675;824;614;657;364;16
tile:xla:870c76b8ff5fd535fb2f57b90c29a490,51;52;242;284;557;952;973;1065;1157;1395
tile:xla:8742b8851f04772a4e62f240a6e8479f,730;147;637;338;762;2;753;106;354;386
tile:xla:877c424ecbb40842625e8c1a2ca681f8,2;52;48;75;7;10;20;24;27;39
tile:xla:879a423d6077d92a49dc4cdd44be5a97,0;3;6;1;2;5;4;7;0;0
tile:xla:87b16d293340f40b777d57189bed44d5,1023;504;489;960;1086;759;414;668;121;832
tile:xla:87ff523321ed668623ea825ea6572064,4010;286;4443;3086;1478;1966;1851;961;2345;1345
tile:xla:883ae7235453f0334b3e7840fe6ea8de,5;6;3;0;1;4;2;0;0;0
tile:xla:88c00cb7ff57b0bb40ff7822edb1a1ae,4113;936;7597;5860;7900;6819;4933;934;6882;2348
tile:xla:893690634601b5ce7e5d5208479ea65d,141;162;119;147;68;164;90;10;50;99
tile:xla:89aff1321716e87d345630dd6a311e44,2601;719;3018;215;639;2179;1474;1973;2256;1125
tile:xla:89f5c24cf4c3c6d65ffff9c207adc20d,261;564;580;1699;504;56;202;545;556;913
tile:xla:8a12acaee378ef7c31fd4bf3e1035ec6,150;87;3;46;73;83;95;129;136;144
tile:xla:8a9d73933bc5848476811a48783638e3,1;5;11;13;20;28;31;46;52;61
tile:xla:8aba2fb1fe72f8966d52c3eb7d4ae409,171;130;503;202;485;802;305;494;374;215
tile:xla:8ae3bb439bc38a8297255ec37150bfe3,7283;7763;2394;9368;740;7630;6654;8173;7068;8844
tile:xla:8b7bd68b5416e1883feef95516347726,46;5;35;45;15;26;28;29;41;6
tile:xla:8bb3f60c934a9ab116fcc3b078b136b6,140;179;209;221;126;16;95;155;149;188
tile:xla:8c7780be3785ce4e4ebcb7c29cadefa5,201;160;351;26;67;7;512;247;245;482
tile:xla:8cf99ce519d3c8b4caf7f4193c8274eb,1;3;0;2;0;0;0;0;0;0
tile:xla:8d9ba474b677ef84eee09878e3155226,12;14;16;24;29;30;34;36;45;49
tile:xla:8dafb2e8adce1d0ce8366daf52def9e9,416;578;1181;1958;3136;2423;3488;4455;1715;3743
tile:xla:8de95aee9d9ac349c898999c6504fb00,59;495;190;336;272;387;409;483;266;15
tile:xla:8ea39f55cabc476a27e1e30ab390a525,16;8;3;2;6;10;5;14;12;1
tile:xla:8ed2d58bfa93e8e89028647ea7e477a1,136;161;306;393;520;593;165;523;118;390
tile:xla:8fdfa4e9964fd267d5864d0de8400c62,221;140;171;60;25;35;45;23;0;20
tile:xla:900b68aa1a7a1352d09d0cd64b4f9a39,0;62;24;7;19;22;42;77;4;14
tile:xla:9055b70355bc18f07e0594828c1d39e8,287;202;626;404;312;260;238;400;495;1013
tile:xla:906f61c6ad3258e3f658150c98eaec94,20;25;46;16;41;9;50;24;86;74
tile:xla:907ee1ff31d24deb77fc84fbfd1bf63e,11;1;2;3;4;8;10;15;16;19
tile:xla:90a41de3216240f4320e842543305f33,343;331;680;607;829;29;403;618;231;523
tile:xla:91074eefd687a46b687fd56c7d10c0c3,7;1;4;5;2;3;8;0;6;0
tile:xla:922907c62f0d68f0da5ed5406543440c,9;126;43;77;22;83;122;34;49;114
tile:xla:93050017eafe63d8b11641eb99fcbec2,93;660;834;700;904;108;1123;1142;1169;284
tile:xla:934a554ba61f1414c5de6fc0a8d11807,435;151;97;205;427;212;332;68;20;316
tile:xla:93e2a0c7215723f0e009b40498d82b3a,498;392;555;302;659;46;728;723;369;755
tile:xla:942b89596c2757054f782393dbb56518,49;6;19;3;47;27;22;38;41;34
tile:xla:94e2e55ed352cf35e8a0ef24d873f238,615;723;62;963;9614;3649;9412;4306;8983;308
tile:xla:955af1868ce979a2bd525d93cf14c6ba,529;87;88;125;184;222;445;516;563;620
tile:xla:95b2e58419b293908165333a66e34fdd,5;0;3;2;4;1;0;0;0;0
tile:xla:95c97d735de61a22ee477155ed93e3c6,2;4;1;0;5;3;0;0;0;0
tile:xla:967b49200d7a075ff3e250d4d9e11928,1953;507;585;2603;758;2301;1077;1130;1832;2191
tile:xla:967f7a5825dc70155c665e60c593a993,818;1981;899;1416;50;2344;431;2362;296;603
tile:xla:97b65df736418c04a83a476e392c8140,96;159;108;139;16;20;120;60;56;6
tile:xla:97fa518eac5aa56d856a44b79d5f3b29,975;4161;4004;5443;3114;4888;5535;4391;5669;5656
tile:xla:98059b6e824f9022bed9dac12ecd0a08,9;33;149;50;256;98;27;32;97;102
tile:xla:980d8931930aec54a406a9baaf858849,76;101;175;73;51;133;224;103;104;88
tile:xla:9846acac50adb73e14290c9a37a5e1d7,353;252;94;726;394;441;375;693;1;662
tile:xla:98c7dea3cd583b24eed321d1c02f7739,225;155;15;24;27;47;72;88;191;195
tile:xla:996ef17ef372d90df0d8ae78a8f77410,5;0;7;6;3;4;1;2;0;0
tile:xla:99bc31d868c8b3382840042d7b1c5f8c,345;23;936;1360;300;198;191;1104;323;175
tile:xla:99d149bb28782835548a62b2a86b17e9,1301;921;567;1278;1368;1218;329;214;939;341
tile:xla:99ed6eb16a64c1d145c339968e47d0bb,272;373;54;136;506;560;152;379;61;74
tile:xla:9a9bf922b7be5e80717ce19167207638,72;39;59;63;141;87;174;143;38;41
tile:xla:9b7b974f6dc09c4457068c900e2fa3a0,13;29;35;5;31;7;20;34;51;41
tile:xla:9c769884777d040bcbcf40f73f78c774,5;249;312;419;436;459;503;505;244;230
tile:xla:9d52b2ca6de28f497f6a630e01b4d116,102;137;163;42;115;112;91;131;129;67
tile:xla:9dafb4a352a430a02926dd7c9fe0b6cd,90;151;477;559;833;846;975;802;203;861
tile:xla:9e415e5c28d02523eff60d25ed59ce3c,411;422;327;653;845;339;891;559;50;252
tile:xla:9e70856e418eebb3e94aeff0804e911e,74;84;13;20;79;65;41;54;45;62
tile:xla:9eb3d4f48e2eefc2d39d0abaaff46c49,2;3;0;1;0;0;0;0;0;0
tile:xla:9ebffcaed2795295fd669970f0bc648c,111;60;23;73;84;107;47;123;74;85
tile:xla:9ef6a7735eae7a5396773f0044bf1c62,65;482;811;1729;2264;2335;212;958;168;330
tile:xla:9f1bf5d6db6cf725b7ffe5c2ea18fa3a,221;40;181;84;36;196;169;89;33;47
tile:xla:9f52d6e5542686eb2a3df970aea81da0,59;86;8;28;38;76;84;88;105;113
tile:xla:9f559c21d3f2905ca17296b973614532,841;618;1192;899;1551;1520;2;414;451;628
tile:xla:9f7552f1856132b6fdb9675910825d31,2;4;3;0;1;0;0;0;0;0
tile:xla:9f96ec16f6a1e1ab92f7fc38e4e59b39,72;76;99;119;173;375;376;255;182;11
tile:xla:9faa8485d155ec0565f779f0e3df95c2,26;36;63;129;167;99;125;28;50;98
tile:xla:9ff11062d34fc188ea87b7085a3dc99d,1;22;52;65;94;98;110;120;121;125
tile:xla:9fff30d7a7f5c57c7014d78e9c9bb3b8,158;49;24;30;5;7;22;118;123;154
tile:xla:a070f890943003949c3d8797aa65a2ee,239;264;281;337;482;503;24;14;305;241
tile:xla:a08bad466e7b6dfe935e9ca736edd5a9,81;77;20;41;13;3;31;32;39;65
tile:xla:a1f78a087fa7c4a110d9cb96f3a7272a,15;0;2;14;35;37;49;74;76;85
tile:xla:a2020b67702fea7fa42a26539196cc72,29;26;13;17;2;5;14;20;6;10
tile:xla:a2441be1d862f18080942919de566bc7,280;450;365;509;248;272;319;510;103;262
tile:xla:a2abe17f7a71157034308d7802792cba,71;36;32;11;12;23;44;45;49;57
tile:xla:a339a67fb37faed0626a6e92c906ccc7,129;124;30;121;132;15;122;7;65;97
tile:xla:a38c32da3dc28def07be07e7a66c9d4f,1215;722;406;902;1067;1367;286;747;238;231
tile:xla:a3a3eb00797bf84b8deb3f89e21dd028,3;22;24;21;6;9;13;1;8;20
tile:xla:a3b204197115e9f824acb95a43d9a882,181;610;146;169;178;196;298;399;410;450
tile:xla:a3b933c13198ac7aa69c06c39d2441bb,29;36;70;93;146;152;43;155;95;128
tile:xla:a4a9959060067a0fc35588940915f610,1;18;20;19;2;13;3;10;5;4
tile:xla:a58c3daa252459bbd7ce93bc8d626612,25;67;33;49;4;13;20;21;22;31
tile:xla:a60824d7bc2507d903f1bd11c1f61dbe,123;3;35;16;110;71;51;50;78;69
tile:xla:a65e9dec44492a7099775bcd53e27792,1314;1185;260;857;148;930;512;1228;615;1306
tile:xla:a68d1cd7d56443303a1038aeb0d842b2,43;22;57;103;67;98;40;65;48;6
tile:xla:a694aaa6e3feb7fd7ed86d93f0960827,38;24;21;35;44;3;14;12;50;33
tile:xla:a6ebbfabb83ec9ccf64c632884545dc0,1353;2389;3709;1872;2468;3255;1241;1089;2380;111
tile:xla:a72b5eb39ca70e33ff4d77e2d0c51fa3,8410;7570;3733;8780;5648;7448;7551;8674;5561;3028
tile:xla:a74b3f7309f2f480711d94204d5cf9be,2776;1863;2570;2676;527;710;21;96;715;1571
tile:xla:a7f86c796a54a827bdb393b0149f4a87,56;73;199;246;353;69;223;57;259;88
tile:xla:a80fee40068602fce8f0edf6f1c1e4db,26;3;129;57;110;117;14;99;27;30
tile:xla:a856e8559a0f3f1e920c4841a36aab0c,53;81;49;27;7;43;83;45;33;5
tile:xla:a89510ad2f084c85f0976a8801c9fa8e,446;200;209;212;196;460;180;361;393;264
tile:xla:a9ab1ac30e2be1ed9a69c3ff00e79a32,956;378;196;2;851;818;303;55;538;913
tile:xla:aa2ab2ba25c2fca961dd190168b425bc,6476;9727;6724;3279;8217;9573;4757;6716;5621;997
tile:xla:aaafec35b0250e74b8400eb471d07161,142;10;22;185;171;144;95;9;2;39
tile:xla:ab22752fd02dd600c4dc75b263420b01,107;138;40;31;162;188;28;53;58;157
tile:xla:ac2bdcac6082ed41c1a5ece30358de2c,420;271;62;167;202;206;266;289;337;386
tile:xla:ac33f086b29e0026af2a63efc3c703d1,0;7;5;1;3;2;4;6;0;0
tile:xla:ac34c84493ed8473ec872f70d611bcf7,1276;2080;2288;263;2091;1205;566;2549;641;820
