ID,TopConfigs
tile:xla:726bbecbfd4ec63024bd8f4989d61837,25;18;1;13;17;12;27;7;26;0
tile:xla:3610d7e16d0928ea031df76fc178ce2d,0;1;2;3;4;5;6;7;8;9
tile:xla:6f80ef454744ebc2641433206f2c61fc,1415;2067;486;1120;614;946;628;60;1557;1113
tile:xla:7bcc671c118440d770f79e4d2760e34a,5;1;3;0;4;2;0;0;0;0
tile:xla:f5bb75aa262b9d9de17f9d33de9ea34a,9;1;128;193;587;621;649;657;773;822
tile:xla:e1f8d7a86294d6d30cefd92d89e059b4,3561;577;4630;1163;187;916;1202;5144;410;553
tile:xla:a2abe17f7a71157034308d7802792cba,71;36;32;23;44;57;58;11;12;45
tile:xla:0023795810403f8b0b244d88c901322f,915;1511;1638;2494;2536;3553;3878;464;1850;2367
tile:xla:b752e1283debc25ab668bd5b7646d304,50;116;20;157;56;17;112;15;120;128
tile:xla:488bf17e123df3e4231b1d1ed95552f5,2437;7387;4306;679;121;4751;4836;1809;2267;3413
tile:xla:2e3825b097f2ad56f55ff538b12f31f2,8725;2968;95;7844;2224;113;3186;4988;4525;4248
tile:xla:cbb8850daa464f4cf8c283ae19852527,56;118;25;57;122;47;20;31;60;63
tile:xla:3f399b5c73d14f1655d2a6e0423f5c05,4720;1494;5194;2809;3673;3138;5427;604;502;3631
tile:xla:150b0b4d911eb9c0923c34f80af22be4,691;84;519;113;121;667;290;384;819;154
tile:xla:e78946980cbec5197d73457106391614,4982;3023;631;4449;1276;4227;1081;6638;7764;5037
tile:xla:cff1f1edf3d1cef28fae6479907b6b68,797;1064;958;19;670;735;932;67;283;249
tile:xla:4d3ffc822a0ad2f55a4a3c16b45ca037,27;111;80;42;120;32;91;6;7;89
tile:xla:cd4844bf58a646532713937879b42859,4;16;34;8;36;24;12;31;37;30
tile:xla:b9eb5e508e84886eb22e8f0426983889,2;1;0;0;0;0;0;0;0;0
tile:xla:1af25bf59b2d76999372b9962efe5a65,238;1349;1487;2879;1048;3075;5323;5612;7678;5458
tile:xla:cd26724451b9683f844d26eec16be93f,55;74;25;38;31;54;68;69;47;85
tile:xla:30cbe83eeb542134d64e1b0ac1e566d8,121;196;199;232;259;299;108;253;304;503
tile:xla:2b5e539272adc4c910c8f285b6bc6896,204;212;103;152;10;33;78;87;90;187
tile:xla:e447940be23e00e40fe51936f5f43bca,3;28;24;2;27;26;20;13;22;11
tile:xla:59e544739136d3ce84bac0b42bd3a1c5,48;463;763;500;412;96;434;34;230;774
tile:xla:86e260dc400108cdfeea7e97452f253b,422;377;1009;812;1035;767;730;387;1013;657
tile:xla:862900d42397d03be2762e1bf7518bea,1048;445;161;206;287;935;1344;1409;1077;1585
tile:xla:c184ffde718be11af1ee1a2c412402f2,811;1124;1166;149;122;178;218;306;338;345
tile:xla:80bdae9e920fff6014e319388dd1c0a7,344;1059;977;553;1000;420;158;5;392;696
tile:xla:8113ae7d2894dba021c2a4b2dfe3cf8f,1130;6444;2386;1233;1473;2306;2822;6401;589;5765
tile:xla:e1ac69bf052406387963d7d6cdc7e25c,393;1187;901;1110;986;301;996;523;757;508
tile:xla:e4240cf4a9725a8e5961af18fad91613,1350;84;1148;1578;1077;1045;2899;2161;1157;1795
tile:xla:de5c1892cac311e2bc844c130b700fd0,48;23;70;96;99;9;28;35;76;68
tile:xla:c6552722f364b08cf897534e4328de5e,385;219;250;876;784;801;823;830;749;756
tile:xla:9f7552f1856132b6fdb9675910825d31,2;3;1;4;0;0;0;0;0;0
tile:xla:86135e0bab6f882e0b9883e912ab442c,238;880;916;570;202;484;349;873;848;611
tile:xla:db5d2a60c4333366ba138d063db62f99,126;7;85;197;348;91;214;32;400;170
tile:xla:bacd93421df104c12a24ea7d4468a114,1106;282;1186;776;76;703;350;507;1001;671
tile:xla:ee34e5913deecf4f545d7022c549ca1e,4;2;6;3;0;5;1;0;0;0
tile:xla:18df50b542340951a728e52690eade41,14;63;435;239;467;320;361;124;57;0
tile:xla:2ab7cca8ffaa3ecd27e7a8d644d6f416,99;3;22;36;113;8;75;16;6;69
tile:xla:6e3d8e1b96f9953cc19ccbdfd912de1a,60;201;238;310;340;417;269;394;430;148
tile:xla:6fce8edb767fe07b2d3f1521d1d5dfc4,62;29;22;23;69;30;4;51;40;49
tile:xla:2267075245e1e4484232542c85c1509f,905;679;987;984;1229;1027;623;562;577;699
tile:xla:be956238ab0410a8e0445090a88c2170,18;25;29;1;7;23;26;14;17;22
tile:xla:90a41de3216240f4320e842543305f33,536;246;681;618;231;734;480;36;648;359
tile:xla:255e0fbf6dbb62d1a164f20a92fcdb6b,0;1;3;2;0;0;0;0;0;0
tile:xla:28a5375741493e3ee264bba835c5a099,1678;2704;1418;1071;10;3337;3019;827;3149;527
tile:xla:136b5499a5411037285d59e0b2b21ca1,85;464;606;59;197;377;428;478;694;265
tile:xla:41cdd9ef056d0cb31bd4edafc9616de3,374;871;2545;1015;2779;913;3040;4044;3578;2905
tile:xla:1dc086e3dbb9e7b666abdc7ef6908f0f,91;111;65;150;135;21;100;5;72;75
tile:xla:f5674ac59bc9bca0c0e6146dfd7005fc,581;567;301;407;434;648;528;682;667;41
tile:xla:478b65b493a916d0157c2a803aa92e31,1282;1846;2608;1622;648;2106;1883;277;61;1273
tile:xla:47709b8a5ad520489eaa5a8e3c900ea0,3;2;0;1;0;0;0;0;0;0
tile:xla:a4a9959060067a0fc35588940915f610,1;20;18;19;2;13;3;9;5;10
tile:xla:b08cfe185bae21b59638bdf9079ebf7a,1079;151;944;1136;298;343;721;195;663;823
tile:xla:6297c4d979e7969b46e887521f5912c3,4;33;30;59;12;16;41;66;69;83
tile:xla:cc5e781ed2aac1fe0c5dc33cf0150088,2;3;1;4;0;0;0;0;0;0
tile:xla:9c769884777d040bcbcf40f73f78c774,503;5;312;419;436;459;249;505;244;230
tile:xla:31cec14c5c237f400d4dc4846446eeaf,2584;1194;384;2598;14;797;304;397;2905;211
tile:xla:38e8d58bf3373385748726cc77524d11,0;19;3;13;23;11;4;22;29;12
tile:xla:a3b204197115e9f824acb95a43d9a882,146;610;181;119;552;178;196;298;399;450
tile:xla:737ac072c8a66751753c055f359b651b,12;92;95;125;23;6;120;238;241;172
tile:xla:967b49200d7a075ff3e250d4d9e11928,198;532;2603;1130;758;705;2191;1661;2011;672
tile:xla:5d01c8e61fe29ba7b911dc3e4e69fbef,69;150;137;59;145;65;72;42;110;54
tile:xla:d3cfca733784b40206264090c1163c0d,2190;1416;925;1067;1099;1581;1724;396;1007;1691
tile:xla:900b68aa1a7a1352d09d0cd64b4f9a39,7;19;62;22;24;14;16;34;56;57
tile:xla:cd62bd589ea44f61b6f96edfa58feeb5,1027;310;520;531;808;813;867;1051;1317;66
tile:xla:8dafb2e8adce1d0ce8366daf52def9e9,3488;1019;1035;906;1429;1492;1628;2136;3894;4010
tile:xla:9ebffcaed2795295fd669970f0bc648c,111;60;23;73;84;107;47;123;74;85
tile:xla:5feea5f6e47fcc9c5ccf7587c16ebe1f,8249;4354;3507;3979;7534;2531;6303;4397;1001;4056
tile:xla:8c7780be3785ce4e4ebcb7c29cadefa5,245;482;512;4;558;7;51;26;398;201
tile:xla:0a8a2b247d7a20b9dcab1daf50066a4d,402;147;574;599;453;414;321;182;632;659
tile:xla:6144042c911d82466c3b688074e185f0,9590;9617;4932;1768;1055;5275;744;1916;3746;4491
tile:xla:444c7fe5f48574e5ab1b16b16f1852de,25;13;37;53;47;26;5;4;43;39
tile:xla:3c85c4e165540138fbbb362de6ce40d1,79;15;29;137;122;101;132;110;20;19
tile:xla:a2441be1d862f18080942919de566bc7,191;188;228;186;133;413;262;274;319;510
tile:xla:75ffaca23fca7022ff0b2be0837bb969,161;68;48;138;6;26;172;260;47;235
tile:xla:1000f473d6c618219fdfb6c4eeb9f03f,313;11;299;110;133;413;446;27;148;323
tile:xla:15b5fa7228c41027de7ff2b131827982,51;109;5;6;24;55;58;1;8;10
tile:xla:d80e888a384ce369b4f69f5d10e100f1,2835;5891;5886;1290;1217;201;228;1617;4808;1731
tile:xla:45a9d8170b391eb6e711d1862215785d,297;426;468;440;81;220;289;193;261;17
tile:xla:16b302030606136527dc215d11aa3ef0,184;59;204;333;8;73;251;23;55;109
tile:xla:2d8bb967a9788d9974f99f4ad76d31f4,619;378;293;61;441;301;565;1026;1124;5
tile:xla:339fe05532b959b6b33856aede53e3ab,1779;872;3891;4949;5154;1088;2473;4280;1767;1095
tile:xla:acf2a9dd57dcf87bc7c219c016cdc476,351;546;262;580;33;82;697;592;247;217
tile:xla:420730b7437fde812543d5e2c8ebef70,41;52;25;19;40;34;37;49;23;47
tile:xla:2929ae3ce1a85b76c4188a50f10a6dca,1151;991;471;1034;1078;634;703;462;817;46
tile:xla:ca7d53ef4fe48767c43440b030983536,281;109;1073;963;2485;40;841;2156;2354;530
tile:xla:a3b933c13198ac7aa69c06c39d2441bb,29;36;70;93;146;95;81;152;128;47
tile:xla:2141d6ff34b7cd9537ec49e666a60d46,1440;270;1768;1192;369;1700;654;1065;632;736
tile:xla:cd27888d0f3364546bf6341d20ba47ac,144;158;61;112;39;73;11;132;74;55
tile:xla:9f96ec16f6a1e1ab92f7fc38e4e59b39,173;99;119;376;76;375;72;255;182;396
tile:xla:41eb55c0421f885199800092c533eac4,563;130;717;663;749;150;183;483;721;267
tile:xla:3001fa1de02dc4c132ec994af6178408,642;15;104;159;216;319;359;464;469;575
tile:xla:cae813078db0ec3d1e670dfd79461978,326;340;149;271;396;113;22;220;89;132
tile:xla:eefda5999f3cb151023fd6e3ca579f5b,1641;932;1343;1099;826;502;1371;1005;1527;1326
tile:xla:10a02953356f912fd0a6f4be23b9dd9e,205;308;165;407;591;372;291;530;107;335
tile:xla:40c6586114c95bf25d4aed4fe33fc291,7788;8441;3000;1171;2503;2216;7188;1728;2387;7365
tile:xla:9f559c21d3f2905ca17296b973614532,1520;1312;82;1088;1454;1474;787;71;416;237
tile:xla:dad59ea6c5963340aa6f1c9a66a6fe16,13;12;14;16;4;6;7;11;17;10
tile:xla:f8f064ce8a887082ee1f4e23e3a99279,865;5491;2740;3657;4009;1687;3625;6835;8576;1491
tile:xla:9a9bf922b7be5e80717ce19167207638,39;44;38;41;146;159;164;72;47;109
tile:xla:c857310ce70be940aec46dc2e64f7e0c,341;354;254;268;465;17;9;95;212;105
tile:xla:b44fad89ffe878b16a8b6f27e1c3ea1f,143;67;375;457;196;230;515;407;190;140
tile:xla:53b5e34ab8d8237f014b323c963c97d8,456;109;921;991;369;527;842;1107;1205;1322
tile:xla:d29208d29e13f0e16104486a9dbc71f9,4081;1946;3087;4202;2679;3738;2418;3093;2874;4705
tile:xla:66a267cac5cf4becd1fc0df3f8785c70,61;69;117;39;125;135;78;8;150;84
tile:xla:1f91d93655c0d754e398b7403cb878cc,654;5258;937;6879;5012;3986;7315;8213;3547;7654
tile:xla:37823950c3cc2fa78a1d415dcde302f7,198;232;218;168;190;230;5;45;185;17
tile:xla:ed419099218a75da4326930bb8f51bf8,364;252;219;395;48;136;220;323;405;28
tile:xla:3c2b65a74ad712740c167a90c512d133,49;91;75;58;17;0;70;44;29;27
tile:xla:71dfaa04cb384fc35c15b7fbb5ff3b28,889;528;849;410;915;627;167;900;628;486
tile:xla:25e50768df16d7c711a7bd7769b3f72e,450;139;67;268;407;411;687;200;388;353
tile:xla:215d0ceb8cd572eda0939f909256fef9,559;444;716;68;891;234;267;327;734;1055
tile:xla:4bd05535dddd6a7ed2ca31dd93ba6c28,791;570;49;176;267;398;433;608;66;470
tile:xla:d4e5815854c11719ea914bf791c94fea,956;1582;1793;209;1487;1171;1282;103;854;344
tile:xla:029880c396f26948e1afbeed8cef9359,393;43;144;152;212;194;301;315;326;41
tile:xla:d6f5f54247bd1e58a10b9e7062c636ab,0;1;2;3;4;5;6;7;8;9
tile:xla:22cfd3bbcc292b0b285731af630f74b7,443;40;290;472;437;427;473;459;281;350
tile:xla:aa2ab2ba25c2fca961dd190168b425bc,4017;1146;5988;6249;8282;8840;1856;3494;470;5621
tile:xla:005c91ca7a50fffc663678fd44316f04,21;288;368;376;498;502;588;623;208;644
tile:xla:78c9fe9ec99292e30ca5b702246cb3dc,688;1282;1496;239;419;1557;122;1446;1353;1314
tile:xla:e3a655daa38e34ec240df959b650ac16,122;186;290;1038;242;1104;386;587;1302;1282
tile:xla:dc5a6fa7e56de7efa5a682d05f32b31c,0;1;2;3;4;5;6;7;8;9
tile:xla:9b7b974f6dc09c4457068c900e2fa3a0,13;35;29;5;20;7;31;9;37;41
tile:xla:4ed38e9ba18d48c50f4bc9b515e479bf,0;2;4;1;3;0;0;0;0;0
tile:xla:3a925546ff94d8052242692d4412c807,972;817;1136;1295;3325;550;809;2256;1172;2113
tile:xla:8601bdb4ef02109048214e58a9b57ca1,725;617;988;442;494;676;849;463;362;18
tile:xla:87b16d293340f40b777d57189bed44d5,97;335;859;986;1211;313;587;1138;307;1001
tile:xla:d45a74a4bed2974edcec64568d02c1b8,778;683;1131;801;935;1054;1099;54;835;927
tile:xla:724dbd338923da4d9fa688d5b19a66fc,947;890;589;1238;1769;185;1140;2120;44;533
tile:xla:dfbb3d29f1f25805acfcfd3517fd1b01,549;2224;4795;2687;4814;1751;2274;4014;1529;1237
tile:xla:80752138b09d7b37f2a194323e45cfa6,502;1074;56;166;474;666;853;1011;1139;1586
tile:xla:02c3fb6c0fe263318106bd86942c9ba7,3307;5973;1036;8775;406;5937;259;61;2543;4733
tile:xla:fa2924f2808becc73fd27d298d16fb18,566;377;282;232;271;275;550;321;351;391
tile:xla:af07cb670053b70eeceb38332264e164,27;28;19;14;9;16;5;29;21;24
tile:xla:104b674432f698be9d1164c5abd6db75,404;990;786;486;992;223;1263;540;900;1321
tile:xla:80e5fa5a237a05bcfe4bebd0a2859772,443;586;615;68;130;234;366;169;679;506
tile:xla:fe91ecfc5176e4dea4cec619beb19aeb,138;79;183;30;188;228;91;31;118;80
tile:xla:9055b70355bc18f07e0594828c1d39e8,287;202;626;404;312;260;283;238;495;400
tile:xla:5099fc8482a1b436873cf68191ca61d5,2695;375;5147;3670;498;2361;4638;4938;546;2820
tile:xla:31509abc20054f2608a099f62f126e3b,46;32;42;35;41;5;15;30;14;17
tile:xla:3c885673e325cec6d51a33c558b5047e,8;97;98;62;65;37;2;10;6;43
tile:xla:d3641f84acf005e7ac6e76237b78962d,390;998;1963;3109;2937;3800;2879;675;1438;3714
tile:xla:c65647c4099f73119530bbb0dc75be0a,652;501;813;762;55;354;985;918;831;984
tile:xla:b5101376526cb241adfaba41f4063be9,12;197;323;213;160;36;487;590;620;607
tile:xla:b6c31deaf5153f25a6a3143f12f165cb,217;52;105;41;58;62;68;524;370;304
tile:xla:ea535c45858fc6a6d144c7aee1286764,118;44;70;43;35;140;9;127;128;115
tile:xla:97fa518eac5aa56d856a44b79d5f3b29,3550;310;3164;7219;2322;2388;5095;2132;4046;4584
tile:xla:76ef2fcd3969ac4f706875e6793f1832,648;970;367;162;197;944;497;994;573;344
tile:xla:ad0aa866d2490b504afdcc09b9020ff4,577;701;1098;1250;264;73;68;1547;1625;1288
tile:xla:48e5c6e8c63cb16061fc6425790992a6,4981;2561;5816;7786;4242;7843;5004;1887;7531;4281
tile:xla:ac3e48c340756d24d8881e1688f1160c,50;2;21;17;15;5;18;7;42;19
tile:xla:7800d40d6660fd702f5c3aa4d10efe3c,159;309;943;1088;1254;1605;1674;1730;284;463
tile:xla:05c0abccd28e57709cb7398bb0b70bf9,4904;7457;6933;1293;613;317;3700;3291;223;366
tile:xla:b61b50a643904f4fd8186bdff541e3cf,2;0;1;0;0;0;0;0;0;0
tile:xla:d16f006bee2cfda57b60072e08322c59,52;44;46;67;1;3;7;19;25;33
tile:xla:fcc32743d600c2d1a5df0f3a7ec3a525,525;272;498;455;612;1113;218;1102;425;698
tile:xla:6cc921dcaee6fb44ddfd22c127a2bf62,364;544;574;110;517;208;448;115;520;628
tile:xla:6000f82146e4a847c0616961c33ecdbf,137;77;106;7;4;33;2;126;134;28
tile:xla:4c900b8b85348c80fde7f52d2d6f8f64,549;296;384;726;662;236;490;429;985;509
tile:xla:5963426e950e9885f1c162016794eefe,28;20;94;31;23;101;13;61;52;75
tile:xla:3f8fb71e1de25d5d709c1a540a2505bc,122;151;357;673;148;274;344;366;399;430
tile:xla:46768e3945d6234b7a7ec55fad96a5b3,89;27;84;146;30;128;32;104;179;12
tile:xla:3f23db7272243cb90ae5da2e5b52a999,14;17;3;28;10;27;23;34;40;2
tile:xla:daf825f7ad5126a9e17b80c78d824ddb,315;1046;961;642;655;208;42;1174;104;452
tile:xla:e82c46ac21a9c8210bd36c3ee920583a,1;4;3;0;2;0;0;0;0;0
tile:xla:b4a2f8653d184c1f918e3be701e8021d,0;12;7;25;56;29;28;21;64;42
tile:xla:eb3e9ebf19409c5a229a279855e53710,267;53;90;19;164;253;264;123;217;197
tile:xla:703d190d3e84c55690b8a4526bad1447,113;93;161;117;99;83;3;90;81;80
tile:xla:48729b1dbf5ba6831f9e3dc526a254ec,817;858;290;157;264;318;326;385;496;658
tile:xla:18799e8fd250d912738b05d04fe3512c,221;392;395;46;237;265;58;133;121;198
tile:xla:13bf46020490a2a812528dabd5a47823,740;219;98;414;881;758;351;498;603;368
tile:xla:3523b75f05aaecb8e8b7bdafea07103a,0;1;0;0;0;0;0;0;0;0
tile:xla:dc466422d51f4fe6c42d12c50d8dae25,69;43;75;10;31;79;13;73;66;11
tile:xla:4da35e3375be94038ec650417e3863e5,214;403;312;399;301;14;344;371;134;268
tile:xla:9ef6a7735eae7a5396773f0044bf1c62,1552;1018;1729;832;212;627;969;1464;620;2075
tile:xla:2b948525e1cdc87575c24f81882a72b0,929;293;383;349;53;563;933;548;652;230
tile:xla:dc00f764d094bd1bd0311882c2d7a06e,6;14;25;1;18;5;26;24;11;10
tile:xla:385de53086be47f29260a91fc1dd5a26,2263;3208;3660;3792;1196;70;747;3654;52;430
tile:xla:980d8931930aec54a406a9baaf858849,76;101;175;51;103;12;104;73;224;133
tile:xla:0fd5945bea27dee5d3e4ea7ccf012e06,2125;3843;4368;1213;1277;2172;3076;1375;2127;4604
tile:xla:9846acac50adb73e14290c9a37a5e1d7,828;707;394;785;94;595;248;13;675;1
tile:xla:8239a48be3ab50ef3b192dcb32c7d95c,32;55;0;101;43;51;69;110;62;91
tile:xla:c518d0dd8a323ba7feb6868bce3b657c,30;21;18;3;5;20;26;37;12;32
tile:xla:f998bc97fda70a6649e8b287df06291a,4345;3738;1352;5300;3020;554;1715;6133;3745;7568
tile:xla:d2eaf8a46bd1cee5196a3bceb87750de,128;129;29;118;98;58;91;74;122;7
tile:xla:0b1983055544b0277319cb706f11bf56,3;4;7;6;5;2;1;0;0;0
tile:xla:ef2e1646f7820ad91ce9159310ad225d,6;4;1;2;5;0;3;7;0;0
tile:xla:1179db33653909e17eddceb731a5d92a,450;25;210;115;164;449;263;219;163;470
tile:xla:d57c64790b1aa665dacb85b5c661844e,0;1;2;3;4;5;6;7;8;9
tile:xla:c9ba6a78caad380bf5a39eaf301c3b07,234;478;134;154;266;386;259;378;342;136
tile:xla:56dc01c1f720c42a53ae87e025c1592f,665;582;313;285;43;131;511;191;351;106
tile:xla:6f95ec3b0dd64b70b056449a4002411f,2573;3837;6455;2019;65;2742;2247;9130;7219;7366
tile:xla:5cd5140c3122cc64010552a22a2ac701,373;133;79;580;167;417;430;278;501;414
tile:xla:c014170031fd72d4c5f15bc3e9207770,90;63;59;1;156;26;2;64;73;100
tile:xla:675a12ea0315ded4fe1b6e607d5eec65,5;2;3;0;4;1;0;0;0;0
tile:xla:d0a69155b6340748c36724e4bfc34be3,159;215;236;624;650;151;655;641;252;460
tile:xla:5a734700b4dca3027b56011b01fd4f03,291;644;165;584;515;503;537;751;441;1007
tile:xla:a2020b67702fea7fa42a26539196cc72,29;13;26;5;17;2;20;6;14;10
tile:xla:d704598eb9101cd14d352b4edd462155,1;21;15;40;16;12;39;9;23;29
tile:xla:e9c514d8ef4d0820ee3b22e218cd0cb4,313;685;841;1794;229;1621;1685;1817;1133;1587
tile:xla:adec0b0972a34faf87d0976694b24fec,25;62;103;89;22;23;87;76;26;40
tile:xla:601666f1122b36dee0d070f703b0de1d,12;10;8;1;15;13;21;14;24;17
tile:xla:f7fee369f128c1b8c2e799f4302b7392,227;494;394;87;238;111;4;11;112;163
tile:xla:3e35461fd558ca6eb8822ee9d9dda24b,4;6;7;1;5;2;0;3;0;0
tile:xla:27e1a9c6fda09e05b9a9b121c4546276,275;1315;745;1303;263;396;405;656;1010;1130
tile:xla:4605a1d6581d313d5d6ab0a5ac5093a2,833;1759;1756;213;443;56;1373;1865;2109;1792
tile:xla:ab22752fd02dd600c4dc75b263420b01,107;138;31;188;162;23;58;140;157;118
tile:xla:cb6fcb7e4d191997196e1fed5bda237f,304;564;711;782;980;1045;283;764;1063;187
tile:xla:8b7bd68b5416e1883feef95516347726,15;26;28;29;50;46;45;5;11;24
tile:xla:c66bd990791f6ba6515fbc517a061726,320;226;313;840;706;646;131;46;547;667
tile:xla:e8f82a9e2a1c0586cf3e9b919bec7df2,1212;741;5660;7078;4782;84;1339;2631;6923;208
tile:xla:1801aa06ea4a78e54823fdb1a2d33a59,2;1;0;0;0;0;0;0;0;0
tile:xla:f0cc34eae7ef21b29e393706f512379b,6;11;3;13;0;8;10;1;5;12
tile:xla:87ff523321ed668623ea825ea6572064,4010;4443;286;3086;1478;1851;1966;2345;4975;2397
tile:xla:074af5318871232370543bf5bf2e991b,635;208;688;242;284;542;213;582;93;209
tile:xla:8de95aee9d9ac349c898999c6504fb00,59;190;495;336;402;454;272;387;373;300
tile:xla:9f1bf5d6db6cf725b7ffe5c2ea18fa3a,12;178;116;205;213;194;109;138;47;55
tile:xla:49c948f61e7a37b392b14235eeeb1d17,53;1;48;51;11;49;7;41;50;9
tile:xla:b101ad1302f3650f58e7344a420274cb,1;0;3;2;4;0;0;0;0;0
tile:xla:1d0cab7aafc06d8b6df5defad492b4a3,31;202;664;602;251;441;243;588;445;367
tile:xla:fb2c93a249ffc91d721d4b00812b75ae,134;2;72;34;78;97;139;41;145;46
tile:xla:2b9da949ecbbf9431ac72a16c9b003e8,298;663;684;651;328;639;549;949;932;980
tile:xla:ac34c84493ed8473ec872f70d611bcf7,2549;263;2288;1840;1276;2091;976;2080;566;1205
tile:xla:e67ae08f0e8d54d1a32ec54228d75607,0;1;2;0;0;0;0;0;0;0
tile:xla:cf6ece46750de6d8a4b4b40f27126117,1;3;2;4;0;5;0;0;0;0
tile:xla:0a3585c3e686065389227fa374175e48,122;215;383;70;1223;248;607;713;542;1058
tile:xla:2016aa7a199dcd51c50c51eb5dcad732,911;230;719;440;763;847;44;149;659;132
tile:xla:58dd679c6ff5cc227d913a3fc16fce06,11;29;20;26;28;33;36;0;12;4
tile:xla:0e7d77d9118d564df7ebd3bc61086e2b,536;144;639;740;138;61;554;41;367;664
tile:xla:3e6331b6420164c84b606b3dee4c3123,363;832;882;442;27;269;58;678;738;392
tile:xla:fd35ba82b26744c09b699fa80514beb6,1366;2823;1989;2816;676;3099;148;2464;2858;3135
tile:xla:e7cb2308ebda53a05beade19d82d21fa,48;376;461;246;250;325;415;41;186;159
tile:xla:7d42e6878f8bd7c860bfc0d6bec40849,779;1037;739;605;1468;702;42;906;1438;1021
tile:xla:5c92563197727ecc80032a2c393b9c29,73;53;41;91;6;7;18;58;70;71
tile:xla:008730b43f100be7c2800d7cb89578a4,390;495;668;606;241;473;316;595;593;206
tile:xla:0abaea94d7b0a1c1f1b0bd23b73ce38c,26;45;22;3;21;18;41;37;35;0
tile:xla:12a232c7bb624792e902c3dfcd42b706,76;6;20;12;48;85;41;54;47;4
tile:xla:ced7300f8e92b02e455adcdd6a05e02e,11;12;39;96;29;30;35;38;50;80
tile:xla:8a9d73933bc5848476811a48783638e3,57;55;1;5;11;13;20;28;46;52
tile:xla:534ee5f13eab0f69bdcc4873f5088eb0,6;1;5;3;7;8;2;0;4;10
tile:xla:e92690fccc3e5f494d8188182254221e,2637;1828;1096;2148;2013;2198;2616;724;300;2034
tile:xla:e282f82561fbae8f7e12cdd4bb5f6295,4178;2101;187;1395;3609;6855;180;4423;4167;1277
tile:xla:6defd507783d75ffdecc3a04975f7d99,17;8;5;9;0;7;2;14;10;4
tile:xla:073c015cf2ebf91d3b4d94893da31a33,1025;715;951;245;171;735;124;844;411;972
tile:xla:31b4052a89507138fc06d82688461e00,75;149;4;134;220;90;203;212;197;248
tile:xla:061c41ae2ccda6b7e1fcecaafd5e2008,1207;101;205;439;453;863;1216;1260;530;625
tile:xla:c6f441991594e52cbc8c8bd43d599945,0;2;3;1;5;4;0;0;0;0
tile:xla:af936049d568cbb7490a750b0c070bc8,7;78;3;41;5;59;40;4;12;27
tile:xla:5026dd538c67cc120dd1903e1d444016,200;401;17;37;101;167;179;228;229;397
tile:xla:6647c87535c9d64a15a0da3c6319c517,319;159;32;321;147;350;193;127;505;522
tile:xla:af07e4d2bae8a0f60b49bcedba9037f7,16;205;276;222;68;358;196;73;92;13
tile:xla:e9dd8660b77d05e83592654fe8e6ce3d,558;1163;1707;1033;1313;1781;145;622;1244;724
tile:xla:0de02b077422c57c3282f04bdcae1fdf,78;52;50;3;112;11;27;26;33;36
tile:xla:d2e4b7f548f5000adabc414e8e5ede80,835;634;477;728;506;548;907;388;260;853
tile:xla:5469275134b357895c1dd3e2f98022f7,6836;2416;2925;2221;2682;4030;789;4108;2005;6690
tile:xla:5821c1951326d22848e783d19df77fec,558;90;257;990;778;103;86;498;357;287
tile:xla:f9ab41405f357803c8a8b86f9c425824,2;34;46;33;0;11;8;30;35;25
tile:xla:9f52d6e5542686eb2a3df970aea81da0,59;86;117;28;121;76;8;38;84;88
tile:xla:c9cfe8c2d565c22b54476e118263db60,615;171;471;729;764;520;330;687;92;539
tile:xla:08cdfab1c86ecfe243bc7ed2065ca7b0,1175;133;811;1281;1227;390;1130;419;839;819
tile:xla:3ace3f1ec8c0887d9f732e56d8e20d39,52;15;70;5;71;66;14;17;78;56
tile:xla:5af063306312b5164db775c82b5df9af,5;0;4;1;2;6;3;0;0;0
tile:xla:1544612e369833deae23e81cd90cc5bf,64;1;11;15;49;56;62;73;84;5
tile:xla:b85fb3fc0b72d8c4b22df53babbebe29,240;12;27;310;55;328;65;241;257;72
tile:xla:e40851753deff6fae17ab961fc548750,588;381;743;54;635;862;34;1128;849;1094
tile:xla:6c9bd8fb6b9cb4d37202927553c95a33,14;19;18;8;12;15;6;10;16;2
tile:xla:67d829be0df6a19794899990485f3ff1,41;50;65;77;43;46;75;1;8;12
tile:xla:6d54cfa452720a1802eb9516679dae66,3;1;19;12;15;4;6;9;16;0
tile:xla:fb9d14bee5689193f0cb6055e01a5027,3;34;16;0;25;18;29;37;30;4
tile:xla:4a38e5e683f2ded9a2a5d2f0e6a3f724,7437;292;8620;4735;3917;6208;1425;1341;996;5648
tile:xla:b142ffd634610ac01d92a047cf50fa65,21;63;127;99;92;114;96;78;13;23
tile:xla:d947947a1d917b9f8e413c7bbaee70d5,11;39;51;52;53;22;34;50;24;31
tile:xla:df49d98b451e1cb395d3ce4dbd9ed896,1238;629;680;521;311;520;605;1082;231;958
tile:xla:0ac539372cc77cc6791794b369b984e1,1175;1178;1690;2549;561;732;752;2467;2568;550
tile:xla:ec71383eb5a7236c74c76082e023648b,2598;9034;1247;4271;3070;4147;4779;9843;361;4434
tile:xla:8aba2fb1fe72f8966d52c3eb7d4ae409,171;503;202;130;485;374;494;282;353;329
tile:xla:6ec96ca52640832842b7bf32dfb43b5d,2;1;0;0;0;0;0;0;0;0
tile:xla:e57ea8e3b2e3a809b55703b719d28703,1840;2304;985;912;1367;1918;1108;3200;340;1507
