ID,TopConfigs
tile:xla:4d1aaf660cf1e107f11e76da66b4671a,322;9;411;76;376;13;46;55;105;106
tile:xla:4d3ffc822a0ad2f55a4a3c16b45ca037,58;132;13;89;66;91;80;27;115;6
tile:xla:4d5b434090ed1b3ff552d02c62b1a96c,723;11;762;626;933;1186;1290;77;140;1408
tile:xla:4d7086952c254ba4a1bcb2706b9b1552,0;2;3;1;0;0;0;0;0;0
tile:xla:4da35e3375be94038ec650417e3863e5,182;435;13;269;467;355;76;141;152;181
tile:xla:4dd1716853ed46ee4e7d09ede1732de8,8766;1946;8565;6580;37;6363;1804;6142;9802;7531
tile:xla:4dd6c6c39c99ba7570570a3871ca7fde,188;178;174;101;149;57;65;36;256;121
tile:xla:4e34582339f65c5a3d2f80fa65059ff5,304;100;479;70;0;410;525;227;486;263
tile:xla:4ed38e9ba18d48c50f4bc9b515e479bf,0;4;2;1;3;0;0;0;0;0
tile:xla:4ee70376fe5cf2d9cdcb6a1586ff81b6,338;220;389;410;534;196;74;475;737;790
tile:xla:4f222cd58108493ac2db9cc0fdd3bc62,63;77;84;126;129;26;80;48;44;20
tile:xla:4fd0d8b264c6c65a4247cb0a0b93b1c2,731;757;846;129;12;204;174;408;404;761
tile:xla:50233c4ad6ebb1ee296cb6258d2240fb,2136;1105;4695;3403;1387;3250;3928;2845;2873;3295
tile:xla:5026dd538c67cc120dd1903e1d444016,4;359;264;343;79;294;342;24;102;258
tile:xla:5099fc8482a1b436873cf68191ca61d5,1593;4113;4286;1252;4599;689;801;1935;3111;4999
tile:xla:51e65607ac91748562d4c1498e72d5ef,1915;385;5704;4079;1984;4248;3173;6979;5358;7060
tile:xla:51f288be843f15e7d2f2e7b40182da9b,976;584;1117;947;350;662;770;665;569;1264
tile:xla:5201beb9ca1b4e99bfe7ec6dd6f0721c,12;7;4;68;67;36;23;15;38;26
tile:xla:522293fbd9014c112eea803bd8c01da3,862;793;819;531;560;774;1007;547;285;760
tile:xla:522ccab615d5de8f414bd5925197567b,6216;4282;5492;4352;5220;1513;2667;574;9473;5957
tile:xla:530173f4d306349c2aec5e70a9b966bf,219;729;588;123;898;544;58;417;599;781
tile:xla:53121d52cc29e554cbe1382200f3f914,204;224;212;246;230;190;340;325;344;347
tile:xla:533486e6fecebb7df906d153b9355df7,1031;86;306;800;147;663;619;925;457;686
tile:xla:5335b1489ad111732b7460fb4afd45ed,902;789;576;871;72;365;398;490;803;642
tile:xla:534ee5f13eab0f69bdcc4873f5088eb0,5;0;1;2;3;6;7;8;4;10
tile:xla:539e3e818bfdfe7bfe3823ad7bc1e5e0,76;110;99;28;27;38;62;43;113;70
tile:xla:53b5e34ab8d8237f014b323c963c97d8,301;1172;78;109;369;456;527;842;921;991
tile:xla:53cd09d56985c136df1aebfa2b7d150d,363;193;498;264;367;151;3;141;400;136
tile:xla:54388445f50bf76e64193a67147efdea,1543;3536;323;2980;3733;1518;1049;999;286;245
tile:xla:5469275134b357895c1dd3e2f98022f7,2341;3412;3547;9218;3826;6407;3639;5669;4802;5713
tile:xla:554f974f026f3645d7e301479f0ed9e6,16;5;3;1;13;2;6;11;8;25
tile:xla:55cebbadd2b1e32f6c06779449bd5f9e,109;1413;6962;2086;1508;4426;1640;838;3660;4030
tile:xla:565d336fa1d2611f2930d883b29799b6,107;29;82;89;84;2;57;34;95;85
tile:xla:567d18d07af7c35eadd3e79ddaa9de65,25;48;127;157;180;202;206;245;291;392
tile:xla:56b8dcf9b28ddd88f5fb359186c4f215,715;80;244;584;487;1012;1037;711;360;925
tile:xla:56dc01c1f720c42a53ae87e025c1592f,511;648;16;25;152;163;212;214;420;425
tile:xla:573ea091267ae13f76a14d7bd0a4c2c2,143;67;62;87;74;177;158;21;31;69
tile:xla:576120dace5c538dba923e430f6933e1,292;204;124;333;63;156;96;189;279;185
tile:xla:57612df6091fe11c498a48fc069186dc,178;174;195;187;236;9;0;239;28;36
tile:xla:57aad5ff6faddea74fe8f2b9f926fd2a,136;10;142;127;41;153;69;100;133;17
tile:xla:5821c1951326d22848e783d19df77fec,671;126;924;635;887;374;791;63;443;631
tile:xla:5856748c8f1c66efdb6a6c45f98e1859,85;449;176;740;354;165;547;544;178;762
tile:xla:58a5385978d6d4e12f14b4329de36548,1062;1084;1291;261;912;316;452;1382;686;1074
tile:xla:58dd679c6ff5cc227d913a3fc16fce06,36;0;33;28;43;34;18;4;53;9
tile:xla:592804fb43b170db0dc9a5434f6d97d3,1;9;11;6;32;3;4;8;10;12
tile:xla:59309b036da76705d1fc14d5f3dc90c6,2;30;45;108;20;63;104;27;65;57
tile:xla:5963426e950e9885f1c162016794eefe,53;20;28;101;69;13;52;6;94;51
tile:xla:59e544739136d3ce84bac0b42bd3a1c5,814;106;630;70;813;742;550;740;214;490
tile:xla:5a734700b4dca3027b56011b01fd4f03,856;596;714;77;185;553;467;320;383;532
tile:xla:5af063306312b5164db775c82b5df9af,5;0;4;2;1;6;3;0;0;0
tile:xla:5b2ee86012f40413ab109039bc98b877,12;43;16;75;91;56;58;32;95;76
tile:xla:5b84fc48a14f131f0bce503e401d7a81,1797;893;1754;1279;551;1962;2085;240;118;2747
tile:xla:5b9f8ba192f9fb8ae999524fce376ec7,53;145;580;385;620;418;189;93;2;50
tile:xla:5c02e62c10e5b419257d5e197b86892a,55;2;26;49;76;21;43;60;47;63
tile:xla:5c2478b5096ccfad72986eb07515676f,69;29;23;60;0;12;82;75;46;54
tile:xla:5c92563197727ecc80032a2c393b9c29,53;73;41;55;90;6;7;18;22;35
tile:xla:5cd5140c3122cc64010552a22a2ac701,357;545;579;244;39;148;394;162;240;243
tile:xla:5d01c8e61fe29ba7b911dc3e4e69fbef,107;123;29;59;54;131;170;21;120;192
tile:xla:5d6f4f51dcf257f2f9093b9e16e999e1,587;764;178;490;182;46;381;972;138;204
tile:xla:5e3817a82790a84b6956dbb853e8b3c8,55;15;148;68;92;132;144;103;22;43
tile:xla:5feea5f6e47fcc9c5ccf7587c16ebe1f,7041;5896;1104;4320;4773;8460;4703;3256;6129;425
tile:xla:5ff19f141bbd009a1ea0514bb7983e7b,9621;4193;8665;9845;3059;5329;8168;2096;5665;229
tile:xla:6000f82146e4a847c0616961c33ecdbf,79;134;44;74;77;38;137;81;27;126
tile:xla:601666f1122b36dee0d070f703b0de1d,10;9;7;23;20;5;12;3;6;0
tile:xla:60c042ec6c3beb60211c176dcae34141,2;83;379;405;511;1269;300;941;349;412
tile:xla:6144042c911d82466c3b688074e185f0,1747;9212;1887;7827;6789;2617;2743;9351;626;330
tile:xla:61a447595f405949b1ee02b98727158f,660;773;255;1241;58;278;1134;30;256;557
tile:xla:61d0da767f037a0caead3fda27ff6324,177;52;64;131;51;35;18;14;16;53
tile:xla:61dd0e5cb964bf0652acd33ad198f807,517;798;214;466;397;441;196;264;689;651
tile:xla:6237836dc4672810d36a6679ebd67b99,568;602;967;495;649;256;204;673;897;792
tile:xla:6297c4d979e7969b46e887521f5912c3,21;12;16;30;33;41;59;66;69;72
tile:xla:6302d2e2390c51d0dc34cc06861cd178,6691;6010;894;136;2357;1697;1483;1417;8484;6948
tile:xla:634f6cf6b88b10b12100a4671ca6c759,18;6;36;110;50;39;24;8;57;23
tile:xla:645688bc03db7769df973368bce110f8,0;1;2;3;4;5;6;7;8;9
tile:xla:64c8d7af6be1888595f9dbf55e612f04,0;1;2;4;6;10;11;12;13;14
tile:xla:652aadb0614f2a8867c3aadcddd820e3,144;73;271;216;425;143;464;122;462;302
tile:xla:65754efd3f004920a0ec779fe543ef4b,1103;489;1077;1269;503;493;844;1180;1229;514
tile:xla:65dc82b7231c5b4d0a651ddbfcb19613,309;278;155;374;382;280;150;403;110;100
tile:xla:6647c87535c9d64a15a0da3c6319c517,236;506;175;213;438;452;197;393;100;190
tile:xla:6692f7a6518c17063aa533b496043c73,3;2;5;4;0;1;0;0;0;0
tile:xla:66a267cac5cf4becd1fc0df3f8785c70,7;34;36;38;43;67;71;116;128;141
tile:xla:675a12ea0315ded4fe1b6e607d5eec65,5;2;3;0;4;1;0;0;0;0
tile:xla:67d829be0df6a19794899990485f3ff1,1;8;12;16;31;32;55;57;63;72
tile:xla:6803f415ab1f7cb03f94f04756ba3828,107;112;21;124;174;126;36;19;27;65
tile:xla:68c5989e333c40d46ccbe8ab8e08ed2d,2;16;23;0;20;7;12;28;13;10
tile:xla:68ca2cb8b22ea275e28bc9e3cb9820c8,167;160;69;408;120;156;80;175;372;132
tile:xla:6971d171d410d5ef96e7ea1edfa07210,783;276;442;718;486;707;95;454;411;63
tile:xla:6a871664913c444531f15191336f42fb,4;33;42;41;47;6;7;8;0;23
tile:xla:6ade7005f43477b524f408869c7a23be,676;508;432;297;161;446;265;23;843;152
tile:xla:6b3be2600927a0e1659c70478ac30265,153;146;43;84;9;16;20;24;25;47
tile:xla:6ba9ef6d9007dd30f738cd0fa4eabcbc,320;7;262;266;234;60;132;326;271;155
tile:xla:6c18c36456ce2a174edd44fdda67c8f9,191;592;225;713;46;336;202;506;18;552
tile:xla:6c9569b6cc9662696a9fef67adb6117b,452;476;19;29;36;38;287;637;648;752
tile:xla:6c9bd8fb6b9cb4d37202927553c95a33,13;18;14;19;10;15;6;8;9;17
tile:xla:6ca696e19657efcd1b434b29473172fa,162;144;194;87;265;488;285;120;192;168
tile:xla:6cc921dcaee6fb44ddfd22c127a2bf62,102;337;607;185;28;269;554;251;278;233
tile:xla:6cf339737c41cb124660b9d5d74a09ae,1483;660;1121;724;54;84;104;491;890;1111
tile:xla:6d54cfa452720a1802eb9516679dae66,1;3;15;4;24;27;19;14;16;8
tile:xla:6d623120471a6053403133d841230306,191;290;316;399;1519;1162;1088;773;1232;751
tile:xla:6dc2d8b49f54274c8e7dc9c2f58149c0,196;54;547;301;507;138;378;469;383;226
tile:xla:6defd507783d75ffdecc3a04975f7d99,17;9;0;8;2;5;14;6;7;10
tile:xla:6e0358199489ac4133c75c661376660c,28;1;3;4;5;6;11;17;24;26
tile:xla:6e3d8e1b96f9953cc19ccbdfd912de1a,112;234;430;148;23;297;39;288;345;11
tile:xla:6ec96ca52640832842b7bf32dfb43b5d,2;1;0;0;0;0;0;0;0;0
tile:xla:6ed25f3ba90cf246ab3b9d637c70e61b,4626;2988;1484;499;1252;1320;2828;5018;5565;6277
tile:xla:6edf8355964cd3b493cabe7e9caa5201,113;18;114;160;34;55;4;120;66;50
tile:xla:6ee4b1e0585d266efb2dde1fac8cdfb4,2;105;192;270;682;418;26;124;719;547
tile:xla:6f80ef454744ebc2641433206f2c61fc,983;1751;197;1688;755;569;1201;1330;524;2054
tile:xla:6f95ec3b0dd64b70b056449a4002411f,6457;5178;2820;7626;5796;4741;9215;6689;1436;7297
tile:xla:6fc911aa09880b7cc2d04dc6c4f22dd0,977;61;519;121;671;362;10;1146;472;783
tile:xla:6fce8edb767fe07b2d3f1521d1d5dfc4,4;30;51;22;23;40;32;55;25;31
tile:xla:6fe0eaca0f87dc848b8d32cfd850fa24,51;143;1915;2404;217;1321;1735;2208;1409;1121
tile:xla:6ff2fe0ad9f8d3dcad421d0aabc68cb3,41;35;18;69;49;117;84;115;104;75
tile:xla:703d190d3e84c55690b8a4526bad1447,161;113;93;83;134;3;110;80;35;26
tile:xla:7061e6843205019f4f92813eea0198b5,30;28;19;2;14;13;4;10;32;11
tile:xla:712775a7172527588e3c77af15c10591,9883;1708;4500;9059;1610;1247;2036;8185;820;3239
tile:xla:714add24f07c21c1f687a4d096917b4a,4;8;2;7;1;9;14;15;16;17
tile:xla:71dc638d63946151862fab0c521d6087,15;3;11;16;26;27;17;0;1;2
tile:xla:71dfaa04cb384fc35c15b7fbb5ff3b28,846;416;669;14;440;486;35;786;138;900
tile:xla:724dbd338923da4d9fa688d5b19a66fc,368;545;283;622;1231;1728;838;863;1678;687
tile:xla:726bbecbfd4ec63024bd8f4989d61837,1;18;17;25;27;12;13;7;0;26
tile:xla:726dc7966182c071b0dd3744c9d1ef1c,48;3095;3345;4474;117;204;2691;3257;301;673
tile:xla:72ba9ab76269be7c8e49a5fbb11ef698,868;1440;280;806;1044;997;972;49;929;635
tile:xla:72e8d1d84ad96f46d74c802a75496f92,1141;182;1369;1303;863;1175;1145;159;1164;934
tile:xla:72e9fc567e22796ad3c058d93c056dbc,370;750;333;403;1416;1149;666;1152;60;138
tile:xla:737ac072c8a66751753c055f359b651b,8;96;69;119;74;34;129;41;245;133
tile:xla:746d001b150bede99731e62a85b7157e,1221;886;1272;1012;401;516;169;866;610;903
tile:xla:74d72cc0bdeeb5ca10c963120733b6af,128;659;604;673;654;150;26;587;126;2
tile:xla:750b2acb1e9e7e6884ff6de304c3aba0,5509;4741;1202;1881;4508;6462;1793;6502;4311;2295
tile:xla:75121ad778d92722504f620c4c108f45,755;196;150;781;920;945;434;238;300;203
tile:xla:75de5e5d350e56a396ffdd6d9af6a688,16;19;0;1;18;5;2;6;17;8
tile:xla:75ffaca23fca7022ff0b2be0837bb969,60;154;175;85;252;167;73;153;137;135
tile:xla:76236899a823991aa538186a4319ae0e,871;1228;316;1495;1190;1531;1430;580;832;1488
tile:xla:76c81b6d5a1ae14c470ce1a3aa75885a,395;2237;823;1790;2040;1428;281;1060;1586;638
tile:xla:76ef2fcd3969ac4f706875e6793f1832,616;1002;735;1000;703;59;21;888;181;413
tile:xla:77aa6b91b187e45382c23a019a0e4edf,1593;2426;1796;1664;1859;50;2932;2639;1721;1331
tile:xla:77be4d38c417d776603d0b291b1fb2ad,749;761;852;1004;486;1106;35;604;189;725
tile:xla:7800d40d6660fd702f5c3aa4d10efe3c,159;284;309;463;508;943;1088;1254;1605;1674
tile:xla:7881dbb80fbbd668709a881a859d84bc,2208;1405;323;574;1946;2168;279;2184;1217;671
tile:xla:78c9fe9ec99292e30ca5b702246cb3dc,1446;300;419;1672;1496;1353;22;2002;557;520
tile:xla:7919bdd46ca6fb290d95262e5995c887,67;108;153;194;267;270;293;334;343;420
tile:xla:7976a71aa88a7a5632c5ba63615732a7,655;746;179;348;588;288;623;302;534;188
tile:xla:7a2fa6ef1adec39589646ff6e1f2c09c,384;392;822;208;513;914;301;237;113;632
tile:xla:7a748d670363d92bacd4759eee9f8474,112;96;1;146;151;155;21;148;35;141
tile:xla:7ad4e49c7175cae43697ffa30eaae412,254;294;467;74;441;96;192;299;270;340
tile:xla:7b20b824ff462d9e252f98549f2edec8,2;4;0;3;1;0;0;0;0;0
tile:xla:7b8915f20079a496c241f7cb2ffad218,753;197;223;391;455;640;664;695;927;952
tile:xla:7bcc671c118440d770f79e4d2760e34a,5;1;0;3;4;2;0;0;0;0
tile:xla:7c143a542021d00b377b764bace2720a,7;15;5;18;17;23;25;4;24;12
tile:xla:7ca269cda140e3704fbbf60cdd029779,52;66;98;116;126;30;108;46;8;6
tile:xla:7cd13f187af8bded9afd6cd64d8ff3c5,156;732;373;969;399;352;312;225;644;865
tile:xla:7d314295403544719fc8fb837cd3a953,1136;532;111;973;26;1328;309;279;1297;167
tile:xla:7d42e6878f8bd7c860bfc0d6bec40849,1189;206;834;1260;910;867;75;1497;347;1166
tile:xla:7eaa86c92baa7e112c6dba9215b4e9b0,414;740;564;332;479;444;653;632;489;516
tile:xla:7f5a8268291cbac1c91ad412d8d92335,269;44;363;405;496;301;12;97;122;153
tile:xla:803315aa27503621c169691edc15f3bd,53;3;49;21;22;1;5;10;14;15
tile:xla:80752138b09d7b37f2a194323e45cfa6,1345;1096;818;1173;175;833;390;1006;1719;576
tile:xla:80bdae9e920fff6014e319388dd1c0a7,415;445;481;526;127;541;346;914;652;761
tile:xla:80e5fa5a237a05bcfe4bebd0a2859772,679;535;617;114;474;169;90;438;103;626
tile:xla:80f0af315263383b7218281c2bc4ca80,2582;3634;1441;7729;5539;6097;5506;7170;897;6925
tile:xla:8113ae7d2894dba021c2a4b2dfe3cf8f,1633;1102;1421;3352;893;3760;4902;3696;5963;4323
tile:xla:81397caff421b20a6fc1ed117911d78d,665;848;1249;642;445;705;785;849;1863;894
tile:xla:81a65b7017decc0354a9b50059f7adc7,180;25;139;46;35;17;53;114;115;71
tile:xla:81b4c6d73839899566bb9f93fc341202,176;203;161;78;93;126;160;154;213;163
tile:xla:82316a5d47cba9d4afa18175cca65721,4;6;9;14;29;38;44;46;54;56
tile:xla:8239a48be3ab50ef3b192dcb32c7d95c,52;67;20;87;88;36;50;11;58;43
tile:xla:82dc7e30761044b1b81065bc2f87de2d,286;229;372;31;363;57;373;411;29;430
tile:xla:835261328abad8b95b573234d74288ef,71;81;66;80;57;72;36;17;12;39
tile:xla:83a54b8a7ad6d129d69376159805511c,2;0;5;3;4;1;0;0;0;0
tile:xla:844ad8a308c7d96b66b4da3b7f807feb,854;834;946;907;477;346;328;165;152;824
tile:xla:8565a3bce440f4feb1d59357b5f172ca,54;84;17;82;30;65;77;52;64;92
tile:xla:85d157d3b1848c6b6fff0c633876e2e6,2579;4970;7694;962;683;1293;193;2819;3136;3889
tile:xla:8601bdb4ef02109048214e58a9b57ca1,258;23;510;641;262;997;1101;492;155;866
tile:xla:860eb5b703b4df458fb33124d396c8d8,352;93;86;62;274;319;235;248;316;247
tile:xla:86135e0bab6f882e0b9883e912ab442c,478;882;719;792;307;565;19;6;941;864
tile:xla:86182417f48077cf33c15ba9ea74ab45,120;138;63;121;49;73;133;110;153;80
tile:xla:862900d42397d03be2762e1bf7518bea,1195;1391;636;859;168;994;1444;522;1501;1643
tile:xla:869688872e9d89187310045c67179092,5623;309;3058;7205;1071;2462;1392;5695;8048;8364
tile:xla:86ac77f23900b55fd677fbec0d587bcc,755;1553;55;1104;347;1725;513;521;1683;1031
tile:xla:86bfc63a0b729035c831e8f570179b00,245;129;254;19;311;209;23;144;6;283
tile:xla:86e260dc400108cdfeea7e97452f253b,657;364;16;405;944;332;26;509;32;257
tile:xla:870c76b8ff5fd535fb2f57b90c29a490,1248;1357;884;979;1303;1132;755;978;1375;1295
tile:xla:8742b8851f04772a4e62f240a6e8479f,40;152;267;286;392;417;489;572;727;812
tile:xla:877c424ecbb40842625e8c1a2ca681f8,7;10;20;24;27;39;47;58;86;95
tile:xla:879a423d6077d92a49dc4cdd44be5a97,4;2;5;1;6;3;0;7;0;0
tile:xla:87b16d293340f40b777d57189bed44d5,574;969;285;412;1207;3;1211;290;618;493
tile:xla:87ff523321ed668623ea825ea6572064,4010;286;4443;3086;1966;1478;1851;961;2345;3238
tile:xla:883ae7235453f0334b3e7840fe6ea8de,5;6;3;2;0;4;1;0;0;0
tile:xla:88c00cb7ff57b0bb40ff7822edb1a1ae,4113;934;6882;5860;7900;5062;2991;4135;4293;7941
tile:xla:893690634601b5ce7e5d5208479ea65d,50;105;90;68;162;119;164;2;55;141
tile:xla:89aff1321716e87d345630dd6a311e44,1634;449;387;537;789;721;2894;2681;554;1337
tile:xla:89f5c24cf4c3c6d65ffff9c207adc20d,375;1009;1163;1289;81;168;69;771;1528;1389
tile:xla:8a12acaee378ef7c31fd4bf3e1035ec6,150;87;3;46;95;102;50;129;73;136
tile:xla:8a9d73933bc5848476811a48783638e3,26;22;62;9;14;57;55;53;37;48
tile:xla:8aba2fb1fe72f8966d52c3eb7d4ae409,794;546;323;572;618;415;94;720;174;38
tile:xla:8ae3bb439bc38a8297255ec37150bfe3,7471;7142;4438;9860;3483;5983;8550;9603;2154;3271
tile:xla:8b7bd68b5416e1883feef95516347726,11;50;54;2;53;10;37;25;24;23
tile:xla:8bb3f60c934a9ab116fcc3b078b136b6,84;221;149;250;16;90;116;63;189;120
tile:xla:8c7780be3785ce4e4ebcb7c29cadefa5,21;168;215;567;496;155;334;378;248;82
tile:xla:8cf99ce519d3c8b4caf7f4193c8274eb,1;3;0;2;0;0;0;0;0;0
tile:xla:8d9ba474b677ef84eee09878e3155226,6;37;10;55;18;25;48;38;47;8
tile:xla:8dafb2e8adce1d0ce8366daf52def9e9,2587;4550;3899;2910;265;3370;4065;4009;2869;163
tile:xla:8de95aee9d9ac349c898999c6504fb00,336;167;409;318;573;386;495;226;91;130
tile:xla:8ea39f55cabc476a27e1e30ab390a525,2;6;13;8;16;3;14;1;10;5
tile:xla:8ed2d58bfa93e8e89028647ea7e477a1,290;586;403;269;154;707;687;597;393;495
tile:xla:8fdfa4e9964fd267d5864d0de8400c62,22;116;230;49;266;168;221;64;126;250
tile:xla:900b68aa1a7a1352d09d0cd64b4f9a39,4;14;16;23;34;39;43;50;56;57
tile:xla:9055b70355bc18f07e0594828c1d39e8,804;1127;543;992;657;22;1104;386;552;624
tile:xla:906f61c6ad3258e3f658150c98eaec94,14;18;19;35;38;48;49;59;60;67
tile:xla:907ee1ff31d24deb77fc84fbfd1bf63e,1;11;17;7;2;3;4;8;10;15
tile:xla:90a41de3216240f4320e842543305f33,63;72;150;376;469;620;659;755;779;878
tile:xla:91074eefd687a46b687fd56c7d10c0c3,4;5;7;1;2;8;3;0;6;0
tile:xla:922907c62f0d68f0da5ed5406543440c,121;29;28;3;34;49;134;143;122;97
tile:xla:93050017eafe63d8b11641eb99fcbec2,1119;702;1237;51;984;1043;992;454;53;22
tile:xla:934a554ba61f1414c5de6fc0a8d11807,206;514;8;513;162;392;165;452;41;170
tile:xla:93e2a0c7215723f0e009b40498d82b3a,100;468;646;21;794;300;568;154;788;818
tile:xla:942b89596c2757054f782393dbb56518,3;47;49;6;19;27;34;7;33;22
tile:xla:94e2e55ed352cf35e8a0ef24d873f238,586;5221;8777;4097;1239;6750;8903;6787;8627;4209
tile:xla:955af1868ce979a2bd525d93cf14c6ba,113;540;466;680;710;644;160;223;246;258
tile:xla:95b2e58419b293908165333a66e34fdd,5;0;2;3;1;4;0;0;0;0
tile:xla:95c97d735de61a22ee477155ed93e3c6,0;5;1;4;3;2;0;0;0;0
tile:xla:967b49200d7a075ff3e250d4d9e11928,2204;488;2287;1000;1350;1156;2178;31;2081;1043
tile:xla:967f7a5825dc70155c665e60c593a993,2512;2967;943;1167;2319;1238;2054;2837;2757;1871
tile:xla:97b65df736418c04a83a476e392c8140,6;75;120;17;29;52;54;59;67;87
tile:xla:97fa518eac5aa56d856a44b79d5f3b29,1166;6730;1031;2004;3524;4459;4540;4689;5424;5648
tile:xla:98059b6e824f9022bed9dac12ecd0a08,210;264;100;40;185;113;254;151;190;6
tile:xla:980d8931930aec54a406a9baaf858849,23;12;45;106;160;76;101;175;103;51
tile:xla:9846acac50adb73e14290c9a37a5e1d7,776;446;277;831;1;809;601;392;13;0
tile:xla:98c7dea3cd583b24eed321d1c02f7739,22;390;312;225;155;172;200;69;342;232
tile:xla:996ef17ef372d90df0d8ae78a8f77410,7;0;5;6;3;4;1;2;0;0
tile:xla:99bc31d868c8b3382840042d7b1c5f8c,1142;832;971;1049;180;251;1343;624;913;85
tile:xla:99d149bb28782835548a62b2a86b17e9,921;791;1278;685;726;567;1017;1185;1108;976
tile:xla:99ed6eb16a64c1d145c339968e47d0bb,103;275;153;122;61;300;161;371;430;46
tile:xla:9a9bf922b7be5e80717ce19167207638,160;73;143;72;87;155;38;41;44;146
tile:xla:9b7b974f6dc09c4457068c900e2fa3a0,5;7;29;13;35;9;34;51;31;20
tile:xla:9c769884777d040bcbcf40f73f78c774,390;495;201;588;275;101;68;290;346;144
tile:xla:9d52b2ca6de28f497f6a630e01b4d116,115;131;102;42;137;163;67;43;112;91
tile:xla:9dafb4a352a430a02926dd7c9fe0b6cd,1056;31;713;1177;663;300;894;408;1122;1134
tile:xla:9e415e5c28d02523eff60d25ed59ce3c,180;246;174;196;153;898;22;861;701;901
tile:xla:9e70856e418eebb3e94aeff0804e911e,22;72;74;41;13;30;46;84;27;63
tile:xla:9eb3d4f48e2eefc2d39d0abaaff46c49,2;3;0;1;0;0;0;0;0;0
tile:xla:9ebffcaed2795295fd669970f0bc648c,77;140;30;114;111;109;137;60;74;113
tile:xla:9ef6a7735eae7a5396773f0044bf1c62,1023;2103;107;2272;1675;110;1064;750;884;2026
tile:xla:9f1bf5d6db6cf725b7ffe5c2ea18fa3a,33;47;55;70;87;108;123;153;154;193
tile:xla:9f52d6e5542686eb2a3df970aea81da0,61;87;8;28;38;76;84;88;105;113
tile:xla:9f559c21d3f2905ca17296b973614532,1384;1536;54;624;984;133;537;81;737;630
tile:xla:9f7552f1856132b6fdb9675910825d31,1;3;2;4;0;0;0;0;0;0
tile:xla:9f96ec16f6a1e1ab92f7fc38e4e59b39,294;240;157;233;88;49;307;125;276;3
tile:xla:9faa8485d155ec0565f779f0e3df95c2,99;111;36;26;139;28;50;98;114;120
tile:xla:9ff11062d34fc188ea87b7085a3dc99d,1;22;52;65;94;98;110;120;121;125
tile:xla:9fff30d7a7f5c57c7014d78e9c9bb3b8,14;28;158;220;30;5;7;22;118;123
tile:xla:a070f890943003949c3d8797aa65a2ee,260;9;163;456;425;378;470;165;111;448
tile:xla:a08bad466e7b6dfe935e9ca736edd5a9,12;55;36;28;44;43;60;8;58;30
tile:xla:a1f78a087fa7c4a110d9cb96f3a7272a,15;7;0;2;14;35;37;49;74;76
tile:xla:a2020b67702fea7fa42a26539196cc72,13;29;17;2;3;19;26;0;14;4
tile:xla:a2441be1d862f18080942919de566bc7,280;413;80;431;399;331;371;48;89;94
tile:xla:a2abe17f7a71157034308d7802792cba,39;19;78;77;11;12;23;44;45;49
tile:xla:a339a67fb37faed0626a6e92c906ccc7,122;30;15;121;0;129;65;97;132;124
tile:xla:a38c32da3dc28def07be07e7a66c9d4f,943;615;41;340;444;518;711;760;919;978
tile:xla:a3a3eb00797bf84b8deb3f89e21dd028,6;8;3;9;22;21;12;24;13;25
tile:xla:a3b204197115e9f824acb95a43d9a882,576;159;446;245;104;71;114;552;385;307
tile:xla:a3b933c13198ac7aa69c06c39d2441bb,48;132;9;27;40;3;141;13;29;153
tile:xla:a4a9959060067a0fc35588940915f610,4;6;7;8;11;12;14;15;16;17
tile:xla:a58c3daa252459bbd7ce93bc8d626612,54;9;14;40;43;36;4;13;20;21
tile:xla:a60824d7bc2507d903f1bd11c1f61dbe,123;3;78;110;51;71;35;31;116;16
tile:xla:a65e9dec44492a7099775bcd53e27792,933;820;103;1007;688;976;1536;287;878;324
tile:xla:a68d1cd7d56443303a1038aeb0d842b2,64;94;63;102;82;62;109;57;7;107
tile:xla:a694aaa6e3feb7fd7ed86d93f0960827,0;7;8;10;11;17;19;31;45;47
tile:xla:a6ebbfabb83ec9ccf64c632884545dc0,1353;3709;1872;2082;3050;2389;3255;1791;2468;79
tile:xla:a72b5eb39ca70e33ff4d77e2d0c51fa3,866;3104;6711;9007;221;1763;2651;3026;4727;5486
tile:xla:a74b3f7309f2f480711d94204d5cf9be,2073;54;1712;553;1036;1729;1255;1032;2488;2405
tile:xla:a7f86c796a54a827bdb393b0149f4a87,56;69;295;375;185;267;306;112;373;259
tile:xla:a80fee40068602fce8f0edf6f1c1e4db,138;99;57;129;101;74;27;13;127;83
tile:xla:a856e8559a0f3f1e920c4841a36aab0c,30;53;12;45;27;33;83;43;81;49
tile:xla:a89510ad2f084c85f0976a8801c9fa8e,99;328;391;84;114;31;43;485;227;395
tile:xla:a9ab1ac30e2be1ed9a69c3ff00e79a32,946;207;622;253;850;623;817;521;729;563
tile:xla:aa2ab2ba25c2fca961dd190168b425bc,9492;1034;931;4903;976;1793;5272;5225;3548;6920
tile:xla:aaafec35b0250e74b8400eb471d07161,243;142;9;10;183;245;22;122;95;156
tile:xla:ab22752fd02dd600c4dc75b263420b01,30;78;111;28;160;191;14;157;153;107
tile:xla:ac2bdcac6082ed41c1a5ece30358de2c,453;344;418;26;55;190;227;44;96;4
tile:xla:ac33f086b29e0026af2a63efc3c703d1,0;7;5;1;3;2;4;6;0;0
tile:xla:ac34c84493ed8473ec872f70d611bcf7,641;1205;2080;820;1288;802;1140;2549;263;2288
