ID,TopConfigs
tile:xla:4d1aaf660cf1e107f11e76da66b4671a,354;288;229;32;119;188;335;107;366;190
tile:xla:4d3ffc822a0ad2f55a4a3c16b45ca037,80;27;6;66;111;42;91;89;17;120
tile:xla:4d5b434090ed1b3ff552d02c62b1a96c,416;60;1140;535;347;956;133;1001;1111;140
tile:xla:4d7086952c254ba4a1bcb2706b9b1552,2;3;0;1;0;0;0;0;0;0
tile:xla:4da35e3375be94038ec650417e3863e5,215;41;319;189;281;245;439;388;47;279
tile:xla:4dd1716853ed46ee4e7d09ede1732de8,1045;1172;3026;4556;4859;5697;5985;6222;6515;8681
tile:xla:4dd6c6c39c99ba7570570a3871ca7fde,188;101;149;256;36;174;178;4;33;75
tile:xla:4e34582339f65c5a3d2f80fa65059ff5,410;525;486;100;227;263;479;70;0;304
tile:xla:4ed38e9ba18d48c50f4bc9b515e479bf,4;0;2;1;3;0;0;0;0;0
tile:xla:4ee70376fe5cf2d9cdcb6a1586ff81b6,1;151;441;519;551;609;637;395;204;47
tile:xla:4f222cd58108493ac2db9cc0fdd3bc62,63;77;126;129;84;80;68;11;139;44
tile:xla:4fd0d8b264c6c65a4247cb0a0b93b1c2,819;765;541;735;66;682;668;92;376;79
tile:xla:50233c4ad6ebb1ee296cb6258d2240fb,1505;1850;1552;843;2228;4506;3747;1243;127;155
tile:xla:5026dd538c67cc120dd1903e1d444016,24;258;58;300;49;263;235;145;264;0
tile:xla:5099fc8482a1b436873cf68191ca61d5,498;3670;2695;5147;375;4938;2827;4913;2361;4638
tile:xla:51e65607ac91748562d4c1498e72d5ef,6178;5993;5752;5646;682;5774;3620;3279;7060;998
tile:xla:51f288be843f15e7d2f2e7b40182da9b,1032;218;790;703;90;580;1222;53;622;806
tile:xla:5201beb9ca1b4e99bfe7ec6dd6f0721c,4;68;7;12;15;71;36;23;69;67
tile:xla:522293fbd9014c112eea803bd8c01da3,902;662;368;26;900;268;78;274;328;351
tile:xla:522ccab615d5de8f414bd5925197567b,6216;4282;5492;4352;5220;1513;2667;574;9473;5957
tile:xla:530173f4d306349c2aec5e70a9b966bf,853;646;544;567;572;744;219;887;690;894
tile:xla:53121d52cc29e554cbe1382200f3f914,204;212;246;224;190;325;344;347;321;340
tile:xla:533486e6fecebb7df906d153b9355df7,123;570;262;372;1070;1046;492;159;147;11
tile:xla:5335b1489ad111732b7460fb4afd45ed,462;395;76;802;369;267;851;19;491;89
tile:xla:534ee5f13eab0f69bdcc4873f5088eb0,5;6;1;0;3;2;7;8;4;10
tile:xla:539e3e818bfdfe7bfe3823ad7bc1e5e0,28;38;27;113;122;18;98;136;105;109
tile:xla:53b5e34ab8d8237f014b323c963c97d8,301;1172;157;590;854;612;78;109;369;456
tile:xla:53cd09d56985c136df1aebfa2b7d150d,380;71;180;207;215;258;376;399;551;427
tile:xla:54388445f50bf76e64193a67147efdea,3271;4100;2699;569;872;3646;650;1817;2225;2386
tile:xla:5469275134b357895c1dd3e2f98022f7,2341;9804;394;5487;1421;2762;3735;8975;1510;2872
tile:xla:554f974f026f3645d7e301479f0ed9e6,16;5;13;2;3;1;8;6;25;20
tile:xla:55cebbadd2b1e32f6c06779449bd5f9e,3649;2566;323;1728;2580;2697;3474;4885;5107;3978
tile:xla:565d336fa1d2611f2930d883b29799b6,14;23;25;27;30;38;51;56;61;88
tile:xla:567d18d07af7c35eadd3e79ddaa9de65,369;361;134;102;319;72;170;380;273;47
tile:xla:56b8dcf9b28ddd88f5fb359186c4f215,231;395;560;613;655;764;880;1139;1186;1210
tile:xla:56dc01c1f720c42a53ae87e025c1592f,16;25;152;163;212;214;420;425;620;694
tile:xla:573ea091267ae13f76a14d7bd0a4c2c2,69;45;0;20;165;39;182;138;31;71
tile:xla:576120dace5c538dba923e430f6933e1,16;29;160;171;175;212;254;306;318;349
tile:xla:57612df6091fe11c498a48fc069186dc,198;215;131;49;57;162;240;195;187;66
tile:xla:57aad5ff6faddea74fe8f2b9f926fd2a,16;19;21;26;34;39;51;88;115;144
tile:xla:5821c1951326d22848e783d19df77fec,558;90;671;374;257;307;373;126;86;103
tile:xla:5856748c8f1c66efdb6a6c45f98e1859,346;194;396;53;142;92;29;500;209;149
tile:xla:58a5385978d6d4e12f14b4329de36548,1121;116;853;1021;1090;1202;907;969;505;812
tile:xla:58dd679c6ff5cc227d913a3fc16fce06,13;40;17;11;29;23;4;12;18;49
tile:xla:592804fb43b170db0dc9a5434f6d97d3,23;28;43;40;3;4;8;10;12;16
tile:xla:59309b036da76705d1fc14d5f3dc90c6,2;20;63;45;27;30;65;100;111;78
tile:xla:5963426e950e9885f1c162016794eefe,101;13;20;23;84;51;28;32;52;94
tile:xla:59e544739136d3ce84bac0b42bd3a1c5,763;171;48;412;392;34;96;463;215;795
tile:xla:5a734700b4dca3027b56011b01fd4f03,913;684;409;844;38;520;39;18;909;165
tile:xla:5af063306312b5164db775c82b5df9af,5;0;4;2;1;6;3;0;0;0
tile:xla:5b2ee86012f40413ab109039bc98b877,12;2;43;16;7;1;8;75;53;31
tile:xla:5b84fc48a14f131f0bce503e401d7a81,2719;1556;1191;2369;3082;2920;716;1775;2613;163
tile:xla:5b9f8ba192f9fb8ae999524fce376ec7,580;385;620;2;50;113;142;258;281;349
tile:xla:5c02e62c10e5b419257d5e197b86892a,60;8;54;68;18;16;29;70;23;26
tile:xla:5c2478b5096ccfad72986eb07515676f,54;46;68;23;69;65;0;14;20;12
tile:xla:5c92563197727ecc80032a2c393b9c29,90;55;53;41;73;87;84;6;7;18
tile:xla:5cd5140c3122cc64010552a22a2ac701,173;228;340;92;77;425;16;385;423;421
tile:xla:5d01c8e61fe29ba7b911dc3e4e69fbef,59;29;54;145;110;192;196;1;98;53
tile:xla:5d6f4f51dcf257f2f9093b9e16e999e1,818;263;122;205;644;179;170;311;805;741
tile:xla:5e3817a82790a84b6956dbb853e8b3c8,148;76;70;132;55;37;54;22;81;123
tile:xla:5feea5f6e47fcc9c5ccf7587c16ebe1f,3719;7705;2243;131;7272;8504;4092;3668;1165;6076
tile:xla:5ff19f141bbd009a1ea0514bb7983e7b,8449;9049;9621;3059;9845;3806;5329;8168;4193;8665
tile:xla:6000f82146e4a847c0616961c33ecdbf,77;137;106;7;4;103;134;38;126;27
tile:xla:601666f1122b36dee0d070f703b0de1d,10;12;6;23;1;8;13;14;15;17
tile:xla:60c042ec6c3beb60211c176dcae34141,721;1096;1282;564;833;2;83;379;405;511
tile:xla:6144042c911d82466c3b688074e185f0,9590;4883;3345;4345;4210;1055;5275;7649;1503;1256
tile:xla:61a447595f405949b1ee02b98727158f,1148;967;507;266;580;1243;104;1168;597;744
tile:xla:61d0da767f037a0caead3fda27ff6324,177;52;64;131;35;18;14;16;53;70
tile:xla:61dd0e5cb964bf0652acd33ad198f807,632;415;517;397;254;198;275;689;466;97
tile:xla:6237836dc4672810d36a6679ebd67b99,701;153;886;616;131;698;572;534;273;542
tile:xla:6297c4d979e7969b46e887521f5912c3,21;12;16;30;33;41;59;66;69;72
tile:xla:6302d2e2390c51d0dc34cc06861cd178,6074;8970;7491;1169;827;6885;5315;4521;8370;2471
tile:xla:634f6cf6b88b10b12100a4671ca6c759,110;36;6;24;8;26;39;79;103;0
tile:xla:645688bc03db7769df973368bce110f8,0;1;2;3;4;5;6;7;8;9
tile:xla:64c8d7af6be1888595f9dbf55e612f04,0;1;2;4;6;10;11;12;13;14
tile:xla:652aadb0614f2a8867c3aadcddd820e3,462;271;144;464;134;302;216;73;122;469
tile:xla:65754efd3f004920a0ec779fe543ef4b,513;983;25;770;137;76;851;704;400;1256
tile:xla:65dc82b7231c5b4d0a651ddbfcb19613,309;278;155;374;382;280;403;150;97;187
tile:xla:6647c87535c9d64a15a0da3c6319c517,213;16;452;197;393;236;506;100;175;438
tile:xla:6692f7a6518c17063aa533b496043c73,4;0;1;2;3;5;0;0;0;0
tile:xla:66a267cac5cf4becd1fc0df3f8785c70,7;34;36;38;43;67;71;116;128;141
tile:xla:675a12ea0315ded4fe1b6e607d5eec65,5;2;0;3;4;1;0;0;0;0
tile:xla:67d829be0df6a19794899990485f3ff1,43;1;8;12;16;31;32;55;57;63
tile:xla:6803f415ab1f7cb03f94f04756ba3828,107;112;21;124;174;126;36;19;27;65
tile:xla:68c5989e333c40d46ccbe8ab8e08ed2d,16;20;2;23;0;7;28;10;5;26
tile:xla:68ca2cb8b22ea275e28bc9e3cb9820c8,152;84;168;17;45;89;118;204;304;349
tile:xla:6971d171d410d5ef96e7ea1edfa07210,390;456;147;123;86;84;619;568;364;636
tile:xla:6a871664913c444531f15191336f42fb,17;27;5;45;51;48;43;7;0;8
tile:xla:6ade7005f43477b524f408869c7a23be,288;586;497;741;131;433;603;148;120;746
tile:xla:6b3be2600927a0e1659c70478ac30265,43;9;153;146;84;72;16;20;24;25
tile:xla:6ba9ef6d9007dd30f738cd0fa4eabcbc,60;266;234;155;7;132;320;161;231;271
tile:xla:6c18c36456ce2a174edd44fdda67c8f9,336;46;202;592;191;18;525;225;441;116
tile:xla:6c9569b6cc9662696a9fef67adb6117b,19;29;36;38;287;637;648;752;780;830
tile:xla:6c9bd8fb6b9cb4d37202927553c95a33,19;18;14;8;15;10;13;6;2;9
tile:xla:6ca696e19657efcd1b434b29473172fa,488;87;0;138;286;162;194;265;461;159
tile:xla:6cc921dcaee6fb44ddfd22c127a2bf62,364;251;399;28;559;578;278;185;583;607
tile:xla:6cf339737c41cb124660b9d5d74a09ae,1096;1121;660;774;353;1483;1394;1325;724;1444
tile:xla:6d54cfa452720a1802eb9516679dae66,19;3;12;16;1;4;15;6;9;0
tile:xla:6d623120471a6053403133d841230306,319;1004;1170;44;900;956;1440;1662;718;103
tile:xla:6dc2d8b49f54274c8e7dc9c2f58149c0,300;235;502;580;505;14;564;222;43;184
tile:xla:6defd507783d75ffdecc3a04975f7d99,0;9;17;8;2;5;7;14;10;4
tile:xla:6e0358199489ac4133c75c661376660c,28;12;1;3;4;5;6;11;17;24
tile:xla:6e3d8e1b96f9953cc19ccbdfd912de1a,11;345;430;39;112;148;23;60;201;238
tile:xla:6ec96ca52640832842b7bf32dfb43b5d,2;1;0;0;0;0;0;0;0;0
tile:xla:6ed25f3ba90cf246ab3b9d637c70e61b,4626;1484;2778;5449;4036;2904;5978;6185;4550;7479
tile:xla:6edf8355964cd3b493cabe7e9caa5201,114;160;34;55;113;119;104;145;81;121
tile:xla:6ee4b1e0585d266efb2dde1fac8cdfb4,405;533;547;52;91;576;292;124;711;500
tile:xla:6f80ef454744ebc2641433206f2c61fc,486;2067;1415;1120;60;1921;946;628;614;442
tile:xla:6f95ec3b0dd64b70b056449a4002411f,2573;6455;2247;65;2742;2148;3837;2019;9130;8530
tile:xla:6fc911aa09880b7cc2d04dc6c4f22dd0,519;121;671;362;10;472;1146;576;220;199
tile:xla:6fce8edb767fe07b2d3f1521d1d5dfc4,30;4;22;51;40;23;32;55;62;58
tile:xla:6fe0eaca0f87dc848b8d32cfd850fa24,657;437;827;1328;457;817;2376;261;1454;54
tile:xla:6ff2fe0ad9f8d3dcad421d0aabc68cb3,69;117;18;49;41;84;35;138;110;104
tile:xla:703d190d3e84c55690b8a4526bad1447,113;161;93;83;134;99;3;80;110;38
tile:xla:7061e6843205019f4f92813eea0198b5,28;30;19;2;10;4;14;13;15;11
tile:xla:712775a7172527588e3c77af15c10591,9883;1708;9059;4500;1610;1247;2036;8185;820;3239
tile:xla:714add24f07c21c1f687a4d096917b4a,4;8;2;1;9;14;15;16;17;19
tile:xla:71dc638d63946151862fab0c521d6087,1;2;4;7;18;20;22;23;25;28
tile:xla:71dfaa04cb384fc35c15b7fbb5ff3b28,3;180;109;705;900;669;627;167;416;486
tile:xla:724dbd338923da4d9fa688d5b19a66fc,1640;884;697;545;1678;846;507;1831;1754;687
tile:xla:726bbecbfd4ec63024bd8f4989d61837,25;18;13;1;17;12;27;7;26;0
tile:xla:726dc7966182c071b0dd3744c9d1ef1c,3187;4533;3454;3862;1812;3237;71;2919;620;2976
tile:xla:72ba9ab76269be7c8e49a5fbb11ef698,134;1404;912;1458;809;175;362;1374;49;50
tile:xla:72e8d1d84ad96f46d74c802a75496f92,1543;307;1229;77;183;406;706;746;766;847
tile:xla:72e9fc567e22796ad3c058d93c056dbc,1541;680;588;1160;370;1074;1298;1413;1362;839
tile:xla:737ac072c8a66751753c055f359b651b,8;34;69;178;129;6;14;23;53;87
tile:xla:746d001b150bede99731e62a85b7157e,734;46;123;184;281;289;495;674;1195;1224
tile:xla:74d72cc0bdeeb5ca10c963120733b6af,104;730;644;594;359;231;548;648;207;248
tile:xla:750b2acb1e9e7e6884ff6de304c3aba0,7863;4988;110;3147;6763;415;2029;5685;2156;2938
tile:xla:75121ad778d92722504f620c4c108f45,510;816;284;1056;1042;121;818;160;240;402
tile:xla:75de5e5d350e56a396ffdd6d9af6a688,0;1;16;6;17;18;2;12;19;5
tile:xla:75ffaca23fca7022ff0b2be0837bb969,271;140;23;29;41;54;61;87;117;132
tile:xla:76236899a823991aa538186a4319ae0e,1411;295;1127;1475;784;178;514;1470;732;801
tile:xla:76c81b6d5a1ae14c470ce1a3aa75885a,1638;376;1121;224;2268;1405;2079;2916;289;2697
tile:xla:76ef2fcd3969ac4f706875e6793f1832,616;703;888;413;22;171;176;393;563;612
tile:xla:77aa6b91b187e45382c23a019a0e4edf,50;941;1489;4012;1842;2460;3243;824;3994;413
tile:xla:77be4d38c417d776603d0b291b1fb2ad,676;694;1073;685;118;874;1017;14;395;844
tile:xla:7800d40d6660fd702f5c3aa4d10efe3c,579;15;411;808;1235;757;1704;370;1125;855
tile:xla:7881dbb80fbbd668709a881a859d84bc,1967;1652;3;448;989;1111;1241;1600;1719;1805
tile:xla:78c9fe9ec99292e30ca5b702246cb3dc,1446;300;1672;419;557;1353;520;1496;2002;866
tile:xla:7919bdd46ca6fb290d95262e5995c887,8;72;163;428;205;99;250;347;482;480
tile:xla:7976a71aa88a7a5632c5ba63615732a7,5;349;709;681;691;348;271;198;457;479
tile:xla:7a2fa6ef1adec39589646ff6e1f2c09c,107;766;726;719;785;28;111;550;849;624
tile:xla:7a748d670363d92bacd4759eee9f8474,96;1;146;21;148;26;155;5;37;65
tile:xla:7ad4e49c7175cae43697ffa30eaae412,86;198;340;431;507;227;54;527;125;207
tile:xla:7b20b824ff462d9e252f98549f2edec8,2;3;4;0;1;0;0;0;0;0
tile:xla:7b8915f20079a496c241f7cb2ffad218,200;841;680;105;642;739;902;974;779;1096
tile:xla:7bcc671c118440d770f79e4d2760e34a,5;1;0;3;2;4;0;0;0;0
tile:xla:7c143a542021d00b377b764bace2720a,8;25;6;12;15;18;1;13;7;28
tile:xla:7ca269cda140e3704fbbf60cdd029779,52;66;98;126;47;6;105;30;130;116
tile:xla:7cd13f187af8bded9afd6cd64d8ff3c5,931;41;60;183;184;295;343;407;730;762
tile:xla:7d314295403544719fc8fb837cd3a953,267;342;370;575;589;613;687;757;898;977
tile:xla:7d42e6878f8bd7c860bfc0d6bec40849,1166;347;1307;49;206;286;759;606;834;875
tile:xla:7eaa86c92baa7e112c6dba9215b4e9b0,740;656;116;332;414;362;713;463;667;94
tile:xla:7f5a8268291cbac1c91ad412d8d92335,12;97;122;153;217;277;289;411;435;461
tile:xla:803315aa27503621c169691edc15f3bd,53;49;22;1;5;10;14;15;19;24
tile:xla:80752138b09d7b37f2a194323e45cfa6,8;1067;285;1549;1074;599;31;860;1255;403
tile:xla:80bdae9e920fff6014e319388dd1c0a7,346;914;667;481;1061;43;69;170;298;340
tile:xla:80e5fa5a237a05bcfe4bebd0a2859772,679;535;169;474;626;539;95;617;366;669
tile:xla:80f0af315263383b7218281c2bc4ca80,4186;772;6121;7220;2352;8302;2520;3342;6833;2750
tile:xla:8113ae7d2894dba021c2a4b2dfe3cf8f,6011;1661;3863;4998;3199;5340;6096;5914;5337;3344
tile:xla:81397caff421b20a6fc1ed117911d78d,1157;831;681;1330;1976;1465;1147;1376;1103;1636
tile:xla:81a65b7017decc0354a9b50059f7adc7,46;139;53;114;17;13;29;63;101;116
tile:xla:81b4c6d73839899566bb9f93fc341202,117;19;43;177;131;200;88;2;26;114
tile:xla:82316a5d47cba9d4afa18175cca65721,19;4;6;9;14;29;38;44;46;54
tile:xla:8239a48be3ab50ef3b192dcb32c7d95c,43;30;60;87;85;50;55;52;95;32
tile:xla:82dc7e30761044b1b81065bc2f87de2d,308;136;108;36;163;324;360;391;322;32
tile:xla:835261328abad8b95b573234d74288ef,71;66;81;80;1;64;17;36;43;11
tile:xla:83a54b8a7ad6d129d69376159805511c,0;5;3;2;4;1;0;0;0;0
tile:xla:844ad8a308c7d96b66b4da3b7f807feb,216;276;524;565;620;735;828;839;887;919
tile:xla:8565a3bce440f4feb1d59357b5f172ca,54;84;82;17;30;65;77;52;64;92
tile:xla:85d157d3b1848c6b6fff0c633876e2e6,415;6480;5304;6245;7109;2822;5956;4451;6016;8179
tile:xla:8601bdb4ef02109048214e58a9b57ca1,510;997;866;975;46;78;522;204;173;483
tile:xla:860eb5b703b4df458fb33124d396c8d8,86;62;93;274;319;14;235;82;32;34
tile:xla:86135e0bab6f882e0b9883e912ab442c,183;427;354;429;86;484;395;475;290;97
tile:xla:86182417f48077cf33c15ba9ea74ab45,86;10;69;48;68;133;110;73;49;41
tile:xla:862900d42397d03be2762e1bf7518bea,707;161;206;287;935;1344;1409;1048;306;445
tile:xla:869688872e9d89187310045c67179092,6523;631;8949;3168;7855;3595;4202;6162;8522;1243
tile:xla:86ac77f23900b55fd677fbec0d587bcc,328;263;1096;47;172;231;338;861;871;934
tile:xla:86bfc63a0b729035c831e8f570179b00,245;254;19;129;311;23;209;144;6;283
tile:xla:86e260dc400108cdfeea7e97452f253b,483;561;942;565;719;187;743;111;560;799
tile:xla:870c76b8ff5fd535fb2f57b90c29a490,971;398;488;527;380;165;520;1357;884;1303
tile:xla:8742b8851f04772a4e62f240a6e8479f,40;152;267;286;392;417;489;572;727;812
tile:xla:877c424ecbb40842625e8c1a2ca681f8,68;98;34;87;35;90;42;44;66;77
tile:xla:879a423d6077d92a49dc4cdd44be5a97,6;3;5;4;0;2;1;7;0;0
tile:xla:87b16d293340f40b777d57189bed44d5,1005;773;792;316;99;1146;86;927;588;1015
tile:xla:87ff523321ed668623ea825ea6572064,4010;286;1345;3837;4443;1159;2627;3277;3086;2036
tile:xla:883ae7235453f0334b3e7840fe6ea8de,5;6;3;0;2;4;1;0;0;0
tile:xla:88c00cb7ff57b0bb40ff7822edb1a1ae,4113;5860;7900;934;6882;7598;7597;6819;936;2348
tile:xla:893690634601b5ce7e5d5208479ea65d,141;162;119;99;2;68;147;50;105;90
tile:xla:89aff1321716e87d345630dd6a311e44,789;1337;1854;1412;1790;2680;1967;215;719;2601
tile:xla:89f5c24cf4c3c6d65ffff9c207adc20d,910;606;261;221;1476;1555;1699;383;453;1218
tile:xla:8a12acaee378ef7c31fd4bf3e1035ec6,129;83;131;133;113;150;28;87;1;58
tile:xla:8a9d73933bc5848476811a48783638e3,55;57;53;9;1;5;11;13;20;28
tile:xla:8aba2fb1fe72f8966d52c3eb7d4ae409,171;503;130;202;485;353;38;282;114;494
tile:xla:8ae3bb439bc38a8297255ec37150bfe3,2639;5867;6906;2832;6043;7966;8998;7050;2396;5657
tile:xla:8b7bd68b5416e1883feef95516347726,46;5;45;15;26;35;37;24;25;50
tile:xla:8bb3f60c934a9ab116fcc3b078b136b6,221;149;250;84;139;259;262;116;16;63
tile:xla:8c7780be3785ce4e4ebcb7c29cadefa5,378;82;334;92;496;391;168;263;21;489
tile:xla:8cf99ce519d3c8b4caf7f4193c8274eb,1;3;0;2;0;0;0;0;0;0
tile:xla:8d9ba474b677ef84eee09878e3155226,6;37;18;47;25;12;14;16;24;29
tile:xla:8dafb2e8adce1d0ce8366daf52def9e9,3853;1725;2498;3962;2280;4469;805;1592;1453;2187
tile:xla:8de95aee9d9ac349c898999c6504fb00,336;409;569;167;495;59;91;532;18;272
tile:xla:8ea39f55cabc476a27e1e30ab390a525,8;2;16;6;3;10;5;14;13;1
tile:xla:8ed2d58bfa93e8e89028647ea7e477a1,269;597;290;157;96;586;403;434;602;328
tile:xla:8fdfa4e9964fd267d5864d0de8400c62,116;230;221;51;54;140;49;23;126;195
tile:xla:900b68aa1a7a1352d09d0cd64b4f9a39,15;4;14;16;23;34;39;43;50;56
tile:xla:9055b70355bc18f07e0594828c1d39e8,789;689;444;1021;106;772;593;775;238;400
tile:xla:906f61c6ad3258e3f658150c98eaec94,64;76;55;14;18;19;35;38;48;49
tile:xla:907ee1ff31d24deb77fc84fbfd1bf63e,1;11;17;2;3;4;8;10;15;16
tile:xla:90a41de3216240f4320e842543305f33,63;72;150;376;469;620;659;755;779;878
tile:xla:91074eefd687a46b687fd56c7d10c0c3,5;7;1;4;2;3;8;0;6;0
tile:xla:922907c62f0d68f0da5ed5406543440c,9;126;122;22;43;77;24;36;44;83
tile:xla:93050017eafe63d8b11641eb99fcbec2,834;1123;93;108;1118;1169;1142;660;904;700
tile:xla:934a554ba61f1414c5de6fc0a8d11807,268;170;271;499;8;206;41;387;507;162
tile:xla:93e2a0c7215723f0e009b40498d82b3a,562;449;442;247;146;156;172;305;513;534
tile:xla:942b89596c2757054f782393dbb56518,3;47;49;6;38;41;19;42;22;14
tile:xla:94e2e55ed352cf35e8a0ef24d873f238,9412;615;4306;62;9520;484;3649;308;1650;2046
tile:xla:955af1868ce979a2bd525d93cf14c6ba,197;689;149;86;656;82;582;272;136;648
tile:xla:95b2e58419b293908165333a66e34fdd,5;0;2;3;4;1;0;0;0;0
tile:xla:95c97d735de61a22ee477155ed93e3c6,1;4;2;5;0;3;0;0;0;0
tile:xla:967b49200d7a075ff3e250d4d9e11928,1130;705;2442;585;2801;2301;1077;1832;1808;418
tile:xla:967f7a5825dc70155c665e60c593a993,2946;374;1800;2201;479;474;1747;1080;1130;2647
tile:xla:97b65df736418c04a83a476e392c8140,93;75;17;29;52;54;59;67;87;104
tile:xla:97fa518eac5aa56d856a44b79d5f3b29,1166;6730;1681;4413;6264;4138;4854;1247;4398;912
tile:xla:98059b6e824f9022bed9dac12ecd0a08,50;227;57;28;216;33;9;149;59;85
tile:xla:980d8931930aec54a406a9baaf858849,76;101;12;103;175;45;104;9;99;160
tile:xla:9846acac50adb73e14290c9a37a5e1d7,264;856;716;13;446;595;248;776;1;94
tile:xla:98c7dea3cd583b24eed321d1c02f7739,225;155;216;15;24;27;47;72;88;191
tile:xla:996ef17ef372d90df0d8ae78a8f77410,7;5;0;6;4;3;1;2;0;0
tile:xla:99bc31d868c8b3382840042d7b1c5f8c,246;285;433;721;753;775;903;906;1072;1105
tile:xla:99d149bb28782835548a62b2a86b17e9,921;1278;791;567;1185;1301;976;939;578;726
tile:xla:99ed6eb16a64c1d145c339968e47d0bb,489;477;9;550;324;14;20;547;434;450
tile:xla:9a9bf922b7be5e80717ce19167207638,143;72;87;39;47;176;45;174;59;172
tile:xla:9b7b974f6dc09c4457068c900e2fa3a0,9;7;5;29;13;35;34;31;51;41
tile:xla:9c769884777d040bcbcf40f73f78c774,403;653;289;326;228;430;113;244;376;418
tile:xla:9d52b2ca6de28f497f6a630e01b4d116,115;102;137;163;131;42;112;91;43;129
tile:xla:9dafb4a352a430a02926dd7c9fe0b6cd,90;151;477;559;833;846;975;802;558;1023
tile:xla:9e415e5c28d02523eff60d25ed59ce3c,246;174;153;196;180;901;290;898;743;455
tile:xla:9e70856e418eebb3e94aeff0804e911e,74;13;84;41;20;79;65;62;27;22
tile:xla:9eb3d4f48e2eefc2d39d0abaaff46c49,2;3;0;1;0;0;0;0;0;0
tile:xla:9ebffcaed2795295fd669970f0bc648c,111;60;47;23;73;84;107;74;85;123
tile:xla:9ef6a7735eae7a5396773f0044bf1c62,2361;615;458;1292;1309;2314;1314;545;1668;1210
tile:xla:9f1bf5d6db6cf725b7ffe5c2ea18fa3a,177;164;33;47;55;70;87;108;123;153
tile:xla:9f52d6e5542686eb2a3df970aea81da0,134;107;59;132;128;86;8;28;38;76
tile:xla:9f559c21d3f2905ca17296b973614532,841;899;618;1192;66;1551;1137;1520;133;1312
tile:xla:9f7552f1856132b6fdb9675910825d31,1;3;2;4;0;0;0;0;0;0
tile:xla:9f96ec16f6a1e1ab92f7fc38e4e59b39,264;327;387;117;224;87;19;269;142;361
tile:xla:9faa8485d155ec0565f779f0e3df95c2,36;125;26;124;115;24;129;44;141;121
tile:xla:9ff11062d34fc188ea87b7085a3dc99d,127;91;37;39;1;22;52;65;94;98
tile:xla:9fff30d7a7f5c57c7014d78e9c9bb3b8,158;5;7;22;118;123;154;168;30;24
tile:xla:a070f890943003949c3d8797aa65a2ee,303;100;241;479;189;110;340;41;439;239
tile:xla:a08bad466e7b6dfe935e9ca736edd5a9,3;31;32;39;65;69;72;84;87;90
tile:xla:a1f78a087fa7c4a110d9cb96f3a7272a,15;0;2;14;35;37;49;74;76;85
tile:xla:a2020b67702fea7fa42a26539196cc72,26;29;5;14;13;2;17;20;6;10
tile:xla:a2441be1d862f18080942919de566bc7,280;413;191;188;510;133;431;80;371;228
tile:xla:a2abe17f7a71157034308d7802792cba,7;33;63;34;15;68;50;59;38;40
tile:xla:a339a67fb37faed0626a6e92c906ccc7,30;121;122;129;132;15;124;7;8;97
tile:xla:a38c32da3dc28def07be07e7a66c9d4f,16;1097;779;1296;1231;630;1031;94;437;368
tile:xla:a3a3eb00797bf84b8deb3f89e21dd028,24;22;3;9;6;20;21;13;4;7
tile:xla:a3b204197115e9f824acb95a43d9a882,610;232;533;181;146;119;706;556;672;315
tile:xla:a3b933c13198ac7aa69c06c39d2441bb,29;36;70;93;146;155;43;152;42;145
tile:xla:a4a9959060067a0fc35588940915f610,20;9;0;19;4;6;7;8;11;12
tile:xla:a58c3daa252459bbd7ce93bc8d626612,5;30;27;70;16;2;62;34;0;28
tile:xla:a60824d7bc2507d903f1bd11c1f61dbe,16;50;35;69;99;123;58;37;24;84
tile:xla:a65e9dec44492a7099775bcd53e27792,1124;737;1084;1533;400;1167;1200;233;208;783
tile:xla:a68d1cd7d56443303a1038aeb0d842b2,56;48;98;115;103;25;59;67;36;74
tile:xla:a694aaa6e3feb7fd7ed86d93f0960827,0;7;8;10;11;17;19;31;45;47
tile:xla:a6ebbfabb83ec9ccf64c632884545dc0,3086;1963;295;562;2658;3720;3481;808;217;3773
tile:xla:a72b5eb39ca70e33ff4d77e2d0c51fa3,1341;8674;5958;3733;2961;5561;1259;3642;5698;2212
tile:xla:a74b3f7309f2f480711d94204d5cf9be,2533;42;1095;2776;527;1920;1863;386;2570;2172
tile:xla:a7f86c796a54a827bdb393b0149f4a87,375;295;267;56;185;69;112;306;373;259
tile:xla:a80fee40068602fce8f0edf6f1c1e4db,110;26;3;130;129;9;14;27;74;57
tile:xla:a856e8559a0f3f1e920c4841a36aab0c,53;12;30;45;27;83;33;43;81;5
tile:xla:a89510ad2f084c85f0976a8801c9fa8e,70;284;30;13;411;409;141;266;344;215
tile:xla:a9ab1ac30e2be1ed9a69c3ff00e79a32,946;207;622;253;850;623;563;637;935;997
tile:xla:aa2ab2ba25c2fca961dd190168b425bc,4017;5988;4781;3494;6249;6832;1146;5621;6854;1773
tile:xla:aaafec35b0250e74b8400eb471d07161,39;188;12;144;134;49;211;19;143;209
tile:xla:ab22752fd02dd600c4dc75b263420b01,107;31;138;111;30;58;23;162;78;157
tile:xla:ac2bdcac6082ed41c1a5ece30358de2c,431;312;74;147;256;130;493;114;257;86
tile:xla:ac33f086b29e0026af2a63efc3c703d1,1;5;3;7;0;2;4;6;0;0
tile:xla:ac34c84493ed8473ec872f70d611bcf7,2080;1205;641;820;1276;263;2091;2288;802;1288
