ID,TopConfigs
tile:xla:4d1aaf660cf1e107f11e76da66b4671a,107;229;69;190;354;372;272;119;32;366
tile:xla:4d3ffc822a0ad2f55a4a3c16b45ca037,27;80;111;6;42;17;91;32;120;66
tile:xla:4d5b434090ed1b3ff552d02c62b1a96c,416;60;1140;1167;347;1316;535;956;133;760
tile:xla:4d7086952c254ba4a1bcb2706b9b1552,2;3;0;1;0;0;0;0;0;0
tile:xla:4da35e3375be94038ec650417e3863e5,119;410;67;451;106;18;339;235;20;237
tile:xla:4dd1716853ed46ee4e7d09ede1732de8,1045;1172;3026;4556;4859;5697;5985;6222;6515;8681
tile:xla:4dd6c6c39c99ba7570570a3871ca7fde,188;36;256;174;101;149;178;251;4;33
tile:xla:4e34582339f65c5a3d2f80fa65059ff5,304;100;479;410;525;0;227;70;486;263
tile:xla:4ed38e9ba18d48c50f4bc9b515e479bf,4;0;2;1;3;0;0;0;0;0
tile:xla:4ee70376fe5cf2d9cdcb6a1586ff81b6,534;389;410;74;475;338;737;196;220;790
tile:xla:4f222cd58108493ac2db9cc0fdd3bc62,77;63;126;129;80;84;44;20;154;146
tile:xla:4fd0d8b264c6c65a4247cb0a0b93b1c2,32;117;165;267;495;555;664;728;795;801
tile:xla:50233c4ad6ebb1ee296cb6258d2240fb,1850;1505;1552;843;2228;3747;3812;2412;4078;4506
tile:xla:5026dd538c67cc120dd1903e1d444016,58;24;263;258;145;49;300;80;235;289
tile:xla:5099fc8482a1b436873cf68191ca61d5,498;3670;2695;5147;375;4938;2827;4913;2361;4638
tile:xla:51e65607ac91748562d4c1498e72d5ef,6178;5752;5646;245;5993;364;6468;682;5229;5774
tile:xla:51f288be843f15e7d2f2e7b40182da9b,218;580;1032;703;90;790;1222;53;604;905
tile:xla:5201beb9ca1b4e99bfe7ec6dd6f0721c,68;4;7;12;15;71;69;55;10;36
tile:xla:522293fbd9014c112eea803bd8c01da3,78;274;328;351;535;690;268;1094;902;26
tile:xla:522ccab615d5de8f414bd5925197567b,6216;4282;5492;4352;9473;5220;1513;2667;574;5957
tile:xla:530173f4d306349c2aec5e70a9b966bf,54;770;712;449;679;211;18;597;707;686
tile:xla:53121d52cc29e554cbe1382200f3f914,204;212;246;224;230;190;340;325;344;347
tile:xla:533486e6fecebb7df906d153b9355df7,123;570;372;492;1046;262;1070;147;663;457
tile:xla:5335b1489ad111732b7460fb4afd45ed,642;398;72;490;365;871;576;74;200;70
tile:xla:534ee5f13eab0f69bdcc4873f5088eb0,5;6;1;3;0;2;7;8;4;10
tile:xla:539e3e818bfdfe7bfe3823ad7bc1e5e0,28;27;38;76;113;122;18;126;110;98
tile:xla:53b5e34ab8d8237f014b323c963c97d8,301;1172;157;854;590;612;877;78;109;369
tile:xla:53cd09d56985c136df1aebfa2b7d150d,380;71;180;207;215;258;376;399;551;427
tile:xla:54388445f50bf76e64193a67147efdea,3271;2699;872;4100;569;650;1817;2225;2386;2958
tile:xla:5469275134b357895c1dd3e2f98022f7,2341;9804;394;5487;2005;1421;4108;2762;3735;8975
tile:xla:554f974f026f3645d7e301479f0ed9e6,16;5;13;3;2;1;6;8;11;25
tile:xla:55cebbadd2b1e32f6c06779449bd5f9e,3649;2566;323;1728;2580;2697;3474;4885;5107;219
tile:xla:565d336fa1d2611f2930d883b29799b6,14;23;25;27;30;38;51;56;61;88
tile:xla:567d18d07af7c35eadd3e79ddaa9de65,183;380;50;170;249;47;374;273;79;203
tile:xla:56b8dcf9b28ddd88f5fb359186c4f215,231;395;560;613;655;764;880;1139;1186;1210
tile:xla:56dc01c1f720c42a53ae87e025c1592f,218;16;25;152;163;212;214;420;425;620
tile:xla:573ea091267ae13f76a14d7bd0a4c2c2,31;69;45;20;0;111;71;1;86;143
tile:xla:576120dace5c538dba923e430f6933e1,339;26;16;29;160;171;175;212;254;306
tile:xla:57612df6091fe11c498a48fc069186dc,195;187;57;162;236;178;240;174;9;2
tile:xla:57aad5ff6faddea74fe8f2b9f926fd2a,149;94;97;129;110;31;86;48;4;24
tile:xla:5821c1951326d22848e783d19df77fec,558;671;374;90;373;257;427;307;126;665
tile:xla:5856748c8f1c66efdb6a6c45f98e1859,436;214;421;279;33;719;551;507;128;749
tile:xla:58a5385978d6d4e12f14b4329de36548,349;919;369;1259;361;1195;979;187;1377;532
tile:xla:58dd679c6ff5cc227d913a3fc16fce06,34;33;43;28;0;36;12;4;18;9
tile:xla:592804fb43b170db0dc9a5434f6d97d3,11;6;1;32;3;4;8;10;12;16
tile:xla:59309b036da76705d1fc14d5f3dc90c6,45;20;2;63;65;30;27;111;100;108
tile:xla:5963426e950e9885f1c162016794eefe,52;51;75;20;84;58;28;99;101;31
tile:xla:59e544739136d3ce84bac0b42bd3a1c5,238;345;581;398;204;457;682;144;582;688
tile:xla:5a734700b4dca3027b56011b01fd4f03,581;441;291;752;644;503;216;908;443;471
tile:xla:5af063306312b5164db775c82b5df9af,5;0;4;2;1;6;3;0;0;0
tile:xla:5b2ee86012f40413ab109039bc98b877,2;12;7;1;15;43;16;97;8;83
tile:xla:5b84fc48a14f131f0bce503e401d7a81,2719;1556;1191;2369;2269;185;2776;2538;2046;1753
tile:xla:5b9f8ba192f9fb8ae999524fce376ec7,580;385;620;2;50;113;142;258;281;349
tile:xla:5c02e62c10e5b419257d5e197b86892a,60;8;54;70;68;18;29;26;16;23
tile:xla:5c2478b5096ccfad72986eb07515676f,69;23;0;60;46;12;54;68;75;65
tile:xla:5c92563197727ecc80032a2c393b9c29,55;90;73;53;41;84;87;19;6;7
tile:xla:5cd5140c3122cc64010552a22a2ac701,408;534;87;421;16;340;173;573;228;92
tile:xla:5d01c8e61fe29ba7b911dc3e4e69fbef,59;54;29;192;196;110;145;1;98;65
tile:xla:5d6f4f51dcf257f2f9093b9e16e999e1,804;766;907;793;242;576;489;50;782;78
tile:xla:5e3817a82790a84b6956dbb853e8b3c8,148;22;68;76;70;132;79;6;55;72
tile:xla:5feea5f6e47fcc9c5ccf7587c16ebe1f,1165;5580;4698;3719;4943;7165;4771;141;980;7272
tile:xla:5ff19f141bbd009a1ea0514bb7983e7b,9621;4193;8665;9845;3059;5329;8168;3806;8449;9049
tile:xla:6000f82146e4a847c0616961c33ecdbf,77;137;106;7;4;103;33;134;2;126
tile:xla:601666f1122b36dee0d070f703b0de1d,12;10;23;5;6;20;9;1;8;13
tile:xla:60c042ec6c3beb60211c176dcae34141,2;83;379;405;511;1269;300;1096;721;564
tile:xla:6144042c911d82466c3b688074e185f0,9590;4883;4210;5275;3440;1055;7250;1768;9122;789
tile:xla:61a447595f405949b1ee02b98727158f,1148;967;507;266;1168;580;1243;104;279;1142
tile:xla:61d0da767f037a0caead3fda27ff6324,52;64;131;35;177;18;14;16;53;70
tile:xla:61dd0e5cb964bf0652acd33ad198f807,517;632;415;397;466;798;275;254;689;97
tile:xla:6237836dc4672810d36a6679ebd67b99,713;507;195;427;135;751;981;858;703;314
tile:xla:6297c4d979e7969b46e887521f5912c3,21;12;16;30;33;41;59;66;69;72
tile:xla:6302d2e2390c51d0dc34cc06861cd178,224;5245;8816;3335;398;5558;1102;415;6345;7936
tile:xla:634f6cf6b88b10b12100a4671ca6c759,36;110;6;24;8;50;0;103;26;39
tile:xla:645688bc03db7769df973368bce110f8,0;1;2;3;4;5;6;7;8;9
tile:xla:64c8d7af6be1888595f9dbf55e612f04,1;2;4;6;10;11;12;13;14;5
tile:xla:652aadb0614f2a8867c3aadcddd820e3,271;216;144;462;73;373;502;167;134;530
tile:xla:65754efd3f004920a0ec779fe543ef4b,983;513;205;144;25;137;770;76;851;704
tile:xla:65dc82b7231c5b4d0a651ddbfcb19613,278;309;374;382;155;403;150;280;239;110
tile:xla:6647c87535c9d64a15a0da3c6319c517,16;213;452;236;393;506;197;100;175;438
tile:xla:6692f7a6518c17063aa533b496043c73,2;4;0;1;3;5;0;0;0;0
tile:xla:66a267cac5cf4becd1fc0df3f8785c70,19;7;34;36;38;43;67;71;116;128
tile:xla:675a12ea0315ded4fe1b6e607d5eec65,5;2;0;3;4;1;0;0;0;0
tile:xla:67d829be0df6a19794899990485f3ff1,21;1;8;12;16;31;32;55;57;63
tile:xla:6803f415ab1f7cb03f94f04756ba3828,107;112;124;174;21;36;126;19;27;65
tile:xla:68c5989e333c40d46ccbe8ab8e08ed2d,16;2;20;23;0;7;28;10;5;12
tile:xla:68ca2cb8b22ea275e28bc9e3cb9820c8,84;358;113;152;332;200;156;408;80;17
tile:xla:6971d171d410d5ef96e7ea1edfa07210,390;783;456;276;147;442;112;581;86;123
tile:xla:6a871664913c444531f15191336f42fb,47;6;4;42;41;33;7;8;0;5
tile:xla:6ade7005f43477b524f408869c7a23be,191;200;231;256;299;445;632;663;672;711
tile:xla:6b3be2600927a0e1659c70478ac30265,43;153;146;9;16;20;24;25;47;59
tile:xla:6ba9ef6d9007dd30f738cd0fa4eabcbc,60;266;7;161;231;234;271;216;316;27
tile:xla:6c18c36456ce2a174edd44fdda67c8f9,336;46;202;18;525;441;116;567;663;45
tile:xla:6c9569b6cc9662696a9fef67adb6117b,118;438;19;29;36;38;287;637;648;752
tile:xla:6c9bd8fb6b9cb4d37202927553c95a33,14;18;19;8;10;15;6;13;2;12
tile:xla:6ca696e19657efcd1b434b29473172fa,40;348;220;183;352;271;276;62;236;283
tile:xla:6cc921dcaee6fb44ddfd22c127a2bf62,476;528;534;231;514;486;525;551;296;307
tile:xla:6cf339737c41cb124660b9d5d74a09ae,1121;660;1483;774;1394;246;108;709;1096;353
tile:xla:6d54cfa452720a1802eb9516679dae66,1;3;15;4;19;24;16;12;27;6
tile:xla:6d623120471a6053403133d841230306,593;101;238;517;606;679;894;1100;1200;1365
tile:xla:6dc2d8b49f54274c8e7dc9c2f58149c0,42;297;237;232;363;305;89;270;268;375
tile:xla:6defd507783d75ffdecc3a04975f7d99,0;9;17;8;2;5;14;7;10;12
tile:xla:6e0358199489ac4133c75c661376660c,28;12;1;3;4;5;6;11;17;24
tile:xla:6e3d8e1b96f9953cc19ccbdfd912de1a,365;60;201;238;310;340;417;338;252;242
tile:xla:6ec96ca52640832842b7bf32dfb43b5d,1;0;2;0;0;0;0;0;0;0
tile:xla:6ed25f3ba90cf246ab3b9d637c70e61b,4564;6922;5608;146;3890;4309;3909;4804;5283;7756
tile:xla:6edf8355964cd3b493cabe7e9caa5201,113;114;160;34;55;66;90;121;157;119
tile:xla:6ee4b1e0585d266efb2dde1fac8cdfb4,471;116;280;308;459;520;543;571;681;736
tile:xla:6f80ef454744ebc2641433206f2c61fc,2067;486;1415;1120;1921;60;946;628;614;442
tile:xla:6f95ec3b0dd64b70b056449a4002411f,65;3292;2570;2742;9130;6118;1958;8248;3127;1978
tile:xla:6fc911aa09880b7cc2d04dc6c4f22dd0,472;519;362;121;10;671;220;1146;977;36
tile:xla:6fce8edb767fe07b2d3f1521d1d5dfc4,22;4;51;40;30;25;23;32;34;58
tile:xla:6fe0eaca0f87dc848b8d32cfd850fa24,381;566;632;1454;2462;958;1651;1394;1638;1702
tile:xla:6ff2fe0ad9f8d3dcad421d0aabc68cb3,69;84;49;117;138;110;41;18;104;35
tile:xla:703d190d3e84c55690b8a4526bad1447,113;161;93;83;99;134;3;110;80;26
tile:xla:7061e6843205019f4f92813eea0198b5,28;30;19;14;10;2;13;15;4;11
tile:xla:712775a7172527588e3c77af15c10591,9883;1708;4500;9059;1247;1610;8074;3732;8185;2036
tile:xla:714add24f07c21c1f687a4d096917b4a,1;9;14;15;16;17;19;21;22;8
tile:xla:71dc638d63946151862fab0c521d6087,1;2;4;7;18;20;22;23;25;28
tile:xla:71dfaa04cb384fc35c15b7fbb5ff3b28,180;3;109;705;167;31;627;900;669;188
tile:xla:724dbd338923da4d9fa688d5b19a66fc,521;1166;422;1654;1640;1834;657;2012;829;947
tile:xla:726bbecbfd4ec63024bd8f4989d61837,18;25;1;17;12;13;27;7;26;0
tile:xla:726dc7966182c071b0dd3744c9d1ef1c,3237;2919;71;3187;620;2976;952;587;2477;444
tile:xla:72ba9ab76269be7c8e49a5fbb11ef698,134;362;1404;884;1364;428;809;912;194;1291
tile:xla:72e8d1d84ad96f46d74c802a75496f92,1543;1024;1158;307;443;125;1229;761;1505;77
tile:xla:72e9fc567e22796ad3c058d93c056dbc,1541;680;588;1160;1362;1074;370;1048;1475;730
tile:xla:737ac072c8a66751753c055f359b651b,129;69;8;178;34;201;6;14;23;53
tile:xla:746d001b150bede99731e62a85b7157e,204;648;29;72;932;734;190;1080;46;123
tile:xla:74d72cc0bdeeb5ca10c963120733b6af,748;164;558;515;144;289;734;23;46;76
tile:xla:750b2acb1e9e7e6884ff6de304c3aba0,7863;4988;3147;6763;2029;415;2938;110;1868;5373
tile:xla:75121ad778d92722504f620c4c108f45,935;529;981;10;660;397;954;18;866;448
tile:xla:75de5e5d350e56a396ffdd6d9af6a688,0;1;17;6;12;16;13;19;5;2
tile:xla:75ffaca23fca7022ff0b2be0837bb969,249;211;248;261;252;167;268;125;221;153
tile:xla:76236899a823991aa538186a4319ae0e,445;285;1347;1459;1283;658;309;472;1319;1242
tile:xla:76c81b6d5a1ae14c470ce1a3aa75885a,1638;1121;376;2268;224;1405;289;2031;2079;2916
tile:xla:76ef2fcd3969ac4f706875e6793f1832,711;648;970;367;162;600;344;789;65;256
tile:xla:77aa6b91b187e45382c23a019a0e4edf,50;941;1489;1842;4012;2460;3994;824;1943;1878
tile:xla:77be4d38c417d776603d0b291b1fb2ad,676;1073;694;395;685;118;874;757;1017;974
tile:xla:7800d40d6660fd702f5c3aa4d10efe3c,1161;757;579;1125;855;808;1235;370;537;1196
tile:xla:7881dbb80fbbd668709a881a859d84bc,1967;1225;1271;3;448;989;1111;1241;1600;1719
tile:xla:78c9fe9ec99292e30ca5b702246cb3dc,419;1672;1446;300;1496;1353;557;520;2002;866
tile:xla:7919bdd46ca6fb290d95262e5995c887,113;260;250;480;99;429;393;105;54;49
tile:xla:7976a71aa88a7a5632c5ba63615732a7,206;21;93;133;187;370;484;496;597;629
tile:xla:7a2fa6ef1adec39589646ff6e1f2c09c,226;539;887;796;284;421;369;225;499;574
tile:xla:7a748d670363d92bacd4759eee9f8474,96;1;146;21;148;26;5;155;37;65
tile:xla:7ad4e49c7175cae43697ffa30eaae412,55;198;65;54;197;3;229;125;488;431
tile:xla:7b20b824ff462d9e252f98549f2edec8,2;3;4;0;1;0;0;0;0;0
tile:xla:7b8915f20079a496c241f7cb2ffad218,680;841;200;553;975;518;779;105;1309;1191
tile:xla:7bcc671c118440d770f79e4d2760e34a,5;1;0;3;4;2;0;0;0;0
tile:xla:7c143a542021d00b377b764bace2720a,7;15;18;25;17;5;4;12;23;8
tile:xla:7ca269cda140e3704fbbf60cdd029779,66;98;52;126;6;105;30;47;116;130
tile:xla:7cd13f187af8bded9afd6cd64d8ff3c5,931;41;60;183;184;295;343;407;730;762
tile:xla:7d314295403544719fc8fb837cd3a953,1403;725;858;267;342;370;575;589;613;687
tile:xla:7d42e6878f8bd7c860bfc0d6bec40849,50;1325;939;155;1496;143;312;1434;1427;494
tile:xla:7eaa86c92baa7e112c6dba9215b4e9b0,414;740;479;332;444;564;653;632;489;516
tile:xla:7f5a8268291cbac1c91ad412d8d92335,12;97;122;153;217;277;289;411;435;461
tile:xla:803315aa27503621c169691edc15f3bd,53;49;22;3;1;5;10;14;15;19
tile:xla:80752138b09d7b37f2a194323e45cfa6,8;1255;1074;1067;714;285;1549;56;110;166
tile:xla:80bdae9e920fff6014e319388dd1c0a7,43;69;170;298;340;384;441;495;601;640
tile:xla:80e5fa5a237a05bcfe4bebd0a2859772,679;535;617;169;474;626;539;95;58;366
tile:xla:80f0af315263383b7218281c2bc4ca80,7729;2582;3634;5395;6866;897;6925;5539;6097;1949
tile:xla:8113ae7d2894dba021c2a4b2dfe3cf8f,1102;1421;3352;893;3696;5963;4323;4729;4179;5967
tile:xla:81397caff421b20a6fc1ed117911d78d,642;1791;94;1694;580;1881;1936;993;230;347
tile:xla:81a65b7017decc0354a9b50059f7adc7,46;17;114;53;182;179;29;63;101;116
tile:xla:81b4c6d73839899566bb9f93fc341202,117;177;19;43;200;131;114;128;88;159
tile:xla:82316a5d47cba9d4afa18175cca65721,19;4;6;9;14;29;38;44;46;54
tile:xla:8239a48be3ab50ef3b192dcb32c7d95c,30;60;43;85;87;55;32;0;50;35
tile:xla:82dc7e30761044b1b81065bc2f87de2d,308;136;389;352;180;324;253;322;246;282
tile:xla:835261328abad8b95b573234d74288ef,80;66;17;26;64;1;43;81;71;57
tile:xla:83a54b8a7ad6d129d69376159805511c,0;5;3;2;4;1;0;0;0;0
tile:xla:844ad8a308c7d96b66b4da3b7f807feb,209;922;765;34;140;542;260;377;668;122
tile:xla:8565a3bce440f4feb1d59357b5f172ca,54;84;17;82;30;65;77;52;64;92
tile:xla:85d157d3b1848c6b6fff0c633876e2e6,415;6245;7109;6480;4451;5956;2822;5305;8157;354
tile:xla:8601bdb4ef02109048214e58a9b57ca1,790;153;372;576;920;510;997;70;866;661
tile:xla:860eb5b703b4df458fb33124d396c8d8,86;62;274;319;14;82;235;316;32;34
tile:xla:86135e0bab6f882e0b9883e912ab442c,97;475;916;873;579;323;476;360;428;220
tile:xla:86182417f48077cf33c15ba9ea74ab45,10;86;69;133;58;110;49;48;73;63
tile:xla:862900d42397d03be2762e1bf7518bea,161;206;287;935;1344;1409;707;306;910;276
tile:xla:869688872e9d89187310045c67179092,7205;2095;2800;2828;6835;6760;8906;1165;4262;4699
tile:xla:86ac77f23900b55fd677fbec0d587bcc,328;47;172;231;338;861;871;934;1749;1794
tile:xla:86bfc63a0b729035c831e8f570179b00,254;245;19;129;311;23;209;144;6;283
tile:xla:86e260dc400108cdfeea7e97452f253b,657;16;405;364;332;944;257;675;760;361
tile:xla:870c76b8ff5fd535fb2f57b90c29a490,712;39;269;380;520;864;320;921;1192;508
tile:xla:8742b8851f04772a4e62f240a6e8479f,205;584;40;152;267;286;392;417;489;572
tile:xla:877c424ecbb40842625e8c1a2ca681f8,96;41;74;67;23;6;44;53;66;99
tile:xla:879a423d6077d92a49dc4cdd44be5a97,3;6;5;4;0;2;1;7;0;0
tile:xla:87b16d293340f40b777d57189bed44d5,969;574;621;618;290;1211;412;285;826;493
tile:xla:87ff523321ed668623ea825ea6572064,4010;286;1345;4443;3837;3086;229;2036;4311;2576
tile:xla:883ae7235453f0334b3e7840fe6ea8de,5;6;3;0;2;4;1;0;0;0
tile:xla:88c00cb7ff57b0bb40ff7822edb1a1ae,205;5103;541;4560;5267;7791;5117;4870;3424;8062
tile:xla:893690634601b5ce7e5d5208479ea65d,141;162;68;90;164;119;97;147;50;2
tile:xla:89aff1321716e87d345630dd6a311e44,2601;719;215;3018;1412;1854;720;941;1228;2341
tile:xla:89f5c24cf4c3c6d65ffff9c207adc20d,910;606;383;1259;1476;221;1572;453;261;1555
tile:xla:8a12acaee378ef7c31fd4bf3e1035ec6,150;87;129;3;83;131;133;73;113;28
tile:xla:8a9d73933bc5848476811a48783638e3,57;55;53;9;1;5;11;13;20;28
tile:xla:8aba2fb1fe72f8966d52c3eb7d4ae409,720;353;282;38;546;114;794;572;644;724
tile:xla:8ae3bb439bc38a8297255ec37150bfe3,7471;8550;9603;3483;7142;6654;8173;9257;5983;6902
tile:xla:8b7bd68b5416e1883feef95516347726,53;10;11;54;2;50;37;25;24;36
tile:xla:8bb3f60c934a9ab116fcc3b078b136b6,221;149;250;139;262;259;84;16;90;116
tile:xla:8c7780be3785ce4e4ebcb7c29cadefa5,490;308;360;307;406;164;364;270;248;155
tile:xla:8cf99ce519d3c8b4caf7f4193c8274eb,1;3;0;2;0;0;0;0;0;0
tile:xla:8d9ba474b677ef84eee09878e3155226,47;12;14;16;24;29;30;34;36;45
tile:xla:8dafb2e8adce1d0ce8366daf52def9e9,3853;1725;3962;4469;2280;2498;805;1592;1453;2187
tile:xla:8de95aee9d9ac349c898999c6504fb00,336;569;409;167;495;18;59;91;532;107
tile:xla:8ea39f55cabc476a27e1e30ab390a525,6;8;3;16;2;5;10;13;14;1
tile:xla:8ed2d58bfa93e8e89028647ea7e477a1,597;269;434;165;118;635;645;395;157;340
tile:xla:8fdfa4e9964fd267d5864d0de8400c62,221;116;140;230;23;54;51;195;49;171
tile:xla:900b68aa1a7a1352d09d0cd64b4f9a39,58;64;4;14;16;23;34;39;43;50
tile:xla:9055b70355bc18f07e0594828c1d39e8,689;789;444;1021;593;801;205;1124;106;772
tile:xla:906f61c6ad3258e3f658150c98eaec94,64;55;76;14;18;19;35;38;48;49
tile:xla:907ee1ff31d24deb77fc84fbfd1bf63e,2;3;4;8;10;15;16;19;20;22
tile:xla:90a41de3216240f4320e842543305f33,63;72;150;376;469;620;659;755;779;878
tile:xla:91074eefd687a46b687fd56c7d10c0c3,5;7;1;2;4;3;8;0;6;0
tile:xla:922907c62f0d68f0da5ed5406543440c,126;9;77;43;34;49;28;22;3;24
tile:xla:93050017eafe63d8b11641eb99fcbec2,1123;1142;1118;834;93;1236;339;1169;108;890
tile:xla:934a554ba61f1414c5de6fc0a8d11807,319;46;79;121;152;203;242;353;476;484
tile:xla:93e2a0c7215723f0e009b40498d82b3a,255;591;183;347;710;136;613;623;476;406
tile:xla:942b89596c2757054f782393dbb56518,3;47;49;19;6;38;27;14;42;41
tile:xla:94e2e55ed352cf35e8a0ef24d873f238,9412;4306;615;3649;9520;62;308;1650;2046;2410
tile:xla:955af1868ce979a2bd525d93cf14c6ba,429;573;544;66;712;561;360;331;575;479
tile:xla:95b2e58419b293908165333a66e34fdd,5;0;2;3;4;1;0;0;0;0
tile:xla:95c97d735de61a22ee477155ed93e3c6,4;1;5;2;3;0;0;0;0;0
tile:xla:967b49200d7a075ff3e250d4d9e11928,1832;1077;1124;1491;2868;2680;2522;1547;2442;1130
tile:xla:967f7a5825dc70155c665e60c593a993,1800;479;1747;474;1080;2201;259;1712;2410;7
tile:xla:97b65df736418c04a83a476e392c8140,75;6;93;120;17;29;52;54;59;67
tile:xla:97fa518eac5aa56d856a44b79d5f3b29,4020;4851;1760;2948;5640;3148;5095;270;4771;5625
tile:xla:98059b6e824f9022bed9dac12ecd0a08,50;227;216;57;28;100;9;33;149;85
tile:xla:980d8931930aec54a406a9baaf858849,76;101;175;12;103;51;45;104;9;74
tile:xla:9846acac50adb73e14290c9a37a5e1d7,856;264;716;248;609;595;13;446;163;781
tile:xla:98c7dea3cd583b24eed321d1c02f7739,225;155;374;124;239;355;145;272;15;24
tile:xla:996ef17ef372d90df0d8ae78a8f77410,7;5;0;6;3;4;1;2;0;0
tile:xla:99bc31d868c8b3382840042d7b1c5f8c,246;285;433;721;753;775;903;906;1072;1105
tile:xla:99d149bb28782835548a62b2a86b17e9,921;791;1278;685;726;567;1185;976;1301;1108
tile:xla:99ed6eb16a64c1d145c339968e47d0bb,364;8;63;68;141;172;180;213;285;318
tile:xla:9a9bf922b7be5e80717ce19167207638,72;143;47;174;39;59;172;63;87;77
tile:xla:9b7b974f6dc09c4457068c900e2fa3a0,9;7;5;29;13;35;34;31;51;41
tile:xla:9c769884777d040bcbcf40f73f78c774,257;547;529;353;293;513;483;346;106;497
tile:xla:9d52b2ca6de28f497f6a630e01b4d116,102;42;137;163;112;91;43;115;131;129
tile:xla:9dafb4a352a430a02926dd7c9fe0b6cd,861;367;282;203;889;90;151;477;559;833
tile:xla:9e415e5c28d02523eff60d25ed59ce3c,867;891;50;506;653;422;693;270;411;844
tile:xla:9e70856e418eebb3e94aeff0804e911e,74;84;13;20;79;41;65;62;45;54
tile:xla:9eb3d4f48e2eefc2d39d0abaaff46c49,2;3;0;1;0;0;0;0;0;0
tile:xla:9ebffcaed2795295fd669970f0bc648c,111;60;47;74;23;73;84;107;85;77
tile:xla:9ef6a7735eae7a5396773f0044bf1c62,1552;1018;832;843;1161;969;941;1302;1729;627
tile:xla:9f1bf5d6db6cf725b7ffe5c2ea18fa3a,219;33;47;55;70;87;108;123;153;154
tile:xla:9f52d6e5542686eb2a3df970aea81da0,73;151;4;46;79;144;114;127;74;119
tile:xla:9f559c21d3f2905ca17296b973614532,841;899;618;1192;66;1551;1137;83;2;414
tile:xla:9f7552f1856132b6fdb9675910825d31,1;3;2;0;4;0;0;0;0;0
tile:xla:9f96ec16f6a1e1ab92f7fc38e4e59b39,76;99;119;173;375;376;255;11;136;150
tile:xla:9faa8485d155ec0565f779f0e3df95c2,26;36;125;129;44;63;121;115;141;167
tile:xla:9ff11062d34fc188ea87b7085a3dc99d,127;91;37;1;22;52;65;94;98;110
tile:xla:9fff30d7a7f5c57c7014d78e9c9bb3b8,30;158;24;5;7;22;118;123;154;168
tile:xla:a070f890943003949c3d8797aa65a2ee,305;296;299;110;239;264;281;337;482;503
tile:xla:a08bad466e7b6dfe935e9ca736edd5a9,3;31;32;39;65;69;72;84;87;90
tile:xla:a1f78a087fa7c4a110d9cb96f3a7272a,15;0;2;14;35;37;49;74;76;85
tile:xla:a2020b67702fea7fa42a26539196cc72,13;29;17;2;26;3;14;5;19;20
tile:xla:a2441be1d862f18080942919de566bc7,280;413;510;133;188;191;450;319;509;186
tile:xla:a2abe17f7a71157034308d7802792cba,28;22;70;2;3;64;1;20;69;53
tile:xla:a339a67fb37faed0626a6e92c906ccc7,30;129;121;124;132;7;122;15;97;72
tile:xla:a38c32da3dc28def07be07e7a66c9d4f,480;62;1130;188;1002;224;92;957;5;12
tile:xla:a3a3eb00797bf84b8deb3f89e21dd028,3;6;22;9;24;21;8;13;7;18
tile:xla:a3b204197115e9f824acb95a43d9a882,610;181;146;119;706;229;169;178;196;298
tile:xla:a3b933c13198ac7aa69c06c39d2441bb,29;36;70;93;146;155;27;43;42;152
tile:xla:a4a9959060067a0fc35588940915f610,20;1;19;9;18;0;2;4;6;7
tile:xla:a58c3daa252459bbd7ce93bc8d626612,36;4;13;20;21;22;31;32;50;55
tile:xla:a60824d7bc2507d903f1bd11c1f61dbe,16;35;50;123;69;58;99;51;37;3
tile:xla:a65e9dec44492a7099775bcd53e27792,1185;260;930;1314;512;148;135;139;172;535
tile:xla:a68d1cd7d56443303a1038aeb0d842b2,107;9;57;62;40;65;22;84;6;43
tile:xla:a694aaa6e3feb7fd7ed86d93f0960827,0;7;8;10;11;17;19;31;45;47
tile:xla:a6ebbfabb83ec9ccf64c632884545dc0,3086;295;562;1963;3773;3720;2658;217;3481;808
tile:xla:a72b5eb39ca70e33ff4d77e2d0c51fa3,1259;5561;3642;3996;2925;8674;3985;8327;5698;3010
tile:xla:a74b3f7309f2f480711d94204d5cf9be,2776;1863;527;2570;310;2544;1271;719;898;2470
tile:xla:a7f86c796a54a827bdb393b0149f4a87,267;375;295;56;69;185;373;112;306;259
tile:xla:a80fee40068602fce8f0edf6f1c1e4db,129;57;110;26;99;14;3;130;27;74
tile:xla:a856e8559a0f3f1e920c4841a36aab0c,53;45;30;12;33;27;43;81;83;5
tile:xla:a89510ad2f084c85f0976a8801c9fa8e,68;457;295;146;279;60;368;163;352;189
tile:xla:a9ab1ac30e2be1ed9a69c3ff00e79a32,946;207;622;253;850;63;756;623;115;818
tile:xla:aa2ab2ba25c2fca961dd190168b425bc,5621;8282;4017;9098;1146;5988;470;5497;9906;4505
tile:xla:aaafec35b0250e74b8400eb471d07161,39;144;19;188;49;171;211;185;5;100
tile:xla:ab22752fd02dd600c4dc75b263420b01,107;31;138;188;23;58;157;28;162;30
tile:xla:ac2bdcac6082ed41c1a5ece30358de2c,344;453;26;55;353;418;190;139;181;258
tile:xla:ac33f086b29e0026af2a63efc3c703d1,5;1;3;7;2;0;4;6;0;0
tile:xla:ac34c84493ed8473ec872f70d611bcf7,2549;263;1276;2288;2091;2080;1205;976;641;1903
